challenge_ID,programming_language,challenge_series_ID,total_submissions,publish_date,author_ID,author_gender,author_org_ID,category_id
CI28315,1,SI2768,210,16-07-2009,AI566573,M,AOI100574,135
CI28316,1,SI2768,89,17-07-2009,AI564300,M,AOI100192,135
CI28317,1,SI2768,316,14-07-2009,AI563815,M,AOI100173,135
CI28318,1,SI2768,292,14-07-2009,AI566551,M,AOI101243,135
CI28319,1,SI2768,680,16-07-2009,AI566535,F,AOI100678,135
CI28320,1,SI2768,384,17-07-2009,AI565964,M,AOI100285,135
CI28321,1,SI2783,9,08-07-2009,AI566574,M,AOI101502,
CI28322,1,SI2783,26,08-07-2009,AI566575,F,AOI101503,
CI28323,1,SI2783,24,08-07-2009,AI566576,M,AOI101504,
CI28324,1,SI2783,17,08-07-2009,AI566577,M,AOI101505,
CI28325,1,SI2783,42,08-07-2009,AI566578,M,AOI101506,
CI28326,1,SI2783,87,08-07-2009,AI566579,F,AOI101507,
CI28327,1,SI2783,50,08-07-2009,AI566580,F,AOI101508,
CI28328,1,SI2783,24,08-07-2009,AI564275,M,AOI100013,
CI28329,1,SI2783,42,08-07-2009,AI564275,M,AOI100013,
CI28330,1,SI2783,11,08-07-2009,AI564275,M,AOI100013,
CI28331,1,SI2783,15,08-07-2009,AI564275,M,AOI100013,
CI28332,1,SI2783,19,09-07-2009,AI566581,M,AOI101509,
CI28333,1,SI2783,8,09-07-2009,AI566582,M,AOI101510,
CI28334,1,SI2783,29,09-07-2009,AI564275,M,AOI100013,
CI28350,1,SI2786,360,15-07-2009,AI566583,M,AOI101511,39
CI28351,1,SI2786,46,16-07-2009,AI566584,F,AOI101270,135
CI28352,1,SI2787,16,11-07-2009,AI564194,M,AOI100375,
CI28353,1,SI2787,42,17-07-2009,AI566585,M,AOI101512,
CI28355,1,SI2773,115,15-06-2009,AI564600,M,AOI100588,
CI28356,1,SI2773,244,17-06-2009,AI566586,M,AOI101513,
CI28357,1,SI2773,449,15-06-2009,AI566587,M,AOI100294,
CI28358,1,SI2773,360,16-06-2009,AI566588,F,AOI101514,
CI28359,1,SI2773,166,16-06-2009,AI563750,M,AOI100126,
CI28360,1,SI2788,174,15-06-2009,AI564827,F,AOI100230,
CI28361,1,SI2788,192,15-06-2009,AI566589,F,AOI101515,
CI28362,1,SI2788,160,15-06-2009,AI566590,M,AOI101516,
CI28363,1,SI2788,183,15-06-2009,AI566591,M,AOI101517,
CI28364,1,SI2788,86,15-06-2009,AI566592,M,AOI101518,
CI28365,1,SI2788,48,15-06-2009,AI565835,M,AOI100588,
CI28366,1,SI2788,108,15-06-2009,AI566593,M,AOI101519,
CI28367,1,SI2788,126,15-06-2009,AI566594,M,AOI100559,
CI28368,1,SI2788,60,15-06-2009,AI566595,M,AOI101520,
CI28369,1,SI2788,268,15-06-2009,AI566596,F,AOI100173,
CI28370,1,SI2788,122,15-06-2009,AI565898,M,AOI100635,
CI28371,1,SI2788,50,15-06-2009,AI566597,M,AOI100294,
CI28372,1,SI2788,131,15-06-2009,AI566598,M,AOI100702,
CI28373,1,SI2788,114,15-06-2009,AI566599,M,AOI100559,
CI28374,1,SI2788,519,15-06-2009,AI566600,M,AOI101521,
CI28375,1,SI2788,22,15-06-2009,AI566601,M,AOI100272,
CI28376,1,SI2788,88,15-06-2009,AI566602,M,AOI100970,
CI28377,1,SI2788,189,15-06-2009,AI566603,M,AOI100101,
CI28378,1,SI2788,150,15-06-2009,AI563712,M,AOI100101,
CI28379,1,SI2788,41,15-06-2009,AI566604,M,AOI100294,
CI28380,1,SI2788,55,15-06-2009,AI563776,M,AOI100144,
CI28381,1,SI2788,135,15-06-2009,AI563980,F,AOI100212,
CI28382,1,SI2788,54,15-06-2009,AI566605,M,AOI100901,
CI28383,1,SI2788,121,15-06-2009,AI565766,M,AOI100062,
CI28384,1,SI2788,62,15-06-2009,AI566606,M,AOI100148,
CI28385,1,SI2788,70,15-06-2009,AI566285,M,AOI100173,
CI28386,1,SI2788,99,15-06-2009,AI565657,M,AOI100565,
CI28387,1,SI2788,123,15-06-2009,AI566607,M,AOI100192,
CI28388,1,SI2788,39,15-06-2009,AI566608,M,AOI100294,
CI28389,1,SI2788,481,15-06-2009,AI566609,M,AOI101183,
CI28390,1,SI2788,50,15-06-2009,AI566610,M,AOI100079,
CI28391,1,SI2788,67,15-06-2009,AI565762,M,AOI101196,
CI28392,1,SI2788,114,16-06-2009,AI566611,M,AOI101522,41
CI28393,1,SI2788,55,16-06-2009,AI566612,F,AOI100591,
CI28394,1,SI2788,86,16-06-2009,AI566613,M,AOI101523,
CI28395,1,SI2788,26,16-06-2009,AI565214,M,AOI100940,
CI28396,1,SI2788,83,16-06-2009,AI566614,M,AOI100085,
CI28397,1,SI2788,75,16-06-2009,AI565766,M,AOI100062,
CI28398,1,SI2788,51,16-06-2009,AI566615,M,AOI101475,
CI28399,1,SI2788,95,16-06-2009,AI565843,M,AOI100032,
CI28400,1,SI2788,153,16-06-2009,AI566616,M,AOI100256,
CI28401,1,SI2788,36,16-06-2009,AI566617,M,AOI101236,
CI28402,1,SI2788,156,16-06-2009,AI565832,F,AOI100574,
CI28403,1,SI2788,86,16-06-2009,AI566618,M,AOI101524,
CI28404,1,SI2788,158,16-06-2009,AI564581,M,AOI100063,
CI28405,1,SI2788,63,16-06-2009,AI564813,M,AOI100694,
CI28406,1,SI2788,52,16-06-2009,AI566619,F,AOI100957,
CI28407,1,SI2788,73,16-06-2009,AI566620,M,AOI101525,
CI28408,1,SI2788,82,16-06-2009,AI566621,M,AOI101526,
CI28409,1,SI2788,75,16-06-2009,AI566622,F,AOI100256,
CI28410,1,SI2788,54,16-06-2009,AI563776,M,AOI100144,
CI28411,1,SI2788,68,16-06-2009,AI566623,M,AOI100204,
CI28412,1,SI2788,86,16-06-2009,AI566624,M,AOI100165,
CI28413,1,SI2788,77,16-06-2009,AI565243,M,AOI100934,
CI28414,1,SI2788,264,16-06-2009,AI566625,F,AOI100212,
CI28415,1,SI2788,68,16-06-2009,AI564670,M,AOI100629,
CI28416,1,SI2788,200,16-07-2009,AI566626,M,AOI101527,
CI28417,1,SI2787,65,11-07-2009,AI564278,M,AOI100419,
CI28418,1,SI2787,97,11-07-2009,AI566627,M,AOI100001,
CI28419,1,SI2787,10,17-07-2009,AI566628,M,AOI101528,
CI28420,1,SI2787,4,11-07-2009,AI564194,M,AOI100375,
CI28421,1,SI2787,36,11-07-2009,AI566629,M,AOI100387,
CI28422,1,SI2787,100,12-07-2009,AI563576,M,AOI100001,
CI28423,1,SI2780,130,28-06-2009,AI566630,M,AOI101529,
CI28424,1,SI2780,106,28-06-2009,AI566631,M,AOI101243,
CI28425,1,SI2780,75,28-06-2009,AI566632,M,AOI101530,
CI28426,1,SI2780,62,28-06-2009,AI566547,M,AOI100212,
CI28427,1,SI2780,185,28-06-2009,AI565219,F,AOI100429,46
CI28428,1,SI2780,82,28-06-2009,AI566633,M,AOI100085,
CI28429,1,SI2780,84,28-06-2009,AI566547,M,AOI100212,
CI28430,1,SI2788,92,16-06-2009,AI566634,M,AOI101531,
CI28431,1,SI2788,102,16-06-2009,AI566635,F,AOI101532,
CI28432,1,SI2788,70,16-06-2009,AI566636,M,AOI101533,
CI28433,1,SI2788,65,16-06-2009,AI565756,M,AOI100635,
CI28434,1,SI2788,64,16-06-2009,AI564566,M,AOI100571,
CI28435,1,SI2788,45,16-06-2009,AI565145,M,AOI100898,
CI28436,1,SI2788,67,16-06-2009,AI565785,M,AOI101205,
CI28437,1,SI2788,104,16-06-2009,AI566637,M,AOI101249,
CI28438,1,SI2788,65,16-06-2009,AI566638,M,AOI101534,
CI28439,1,SI2788,87,17-06-2009,AI566639,M,AOI101380,
CI28440,1,SI2788,132,17-06-2009,AI565895,M,AOI101187,
CI28441,1,SI2788,264,17-06-2009,AI565847,F,AOI100901,
CI28442,1,SI2788,166,17-06-2009,AI566640,M,AOI100958,
CI28443,1,SI2788,46,17-06-2009,AI566641,M,AOI101535,
CI28444,1,SI2788,116,17-06-2009,AI566642,M,AOI101536,
CI28445,1,SI2788,136,17-06-2009,AI566643,M,AOI100147,
CI28446,1,SI2788,20,17-06-2009,AI566644,M,AOI101250,
CI28447,1,SI2788,114,17-06-2009,AI566645,M,AOI101537,
CI28448,1,SI2788,22,17-06-2009,AI566421,M,AOI101426,
CI28449,1,SI2788,75,17-06-2009,AI566646,M,AOI101538,
CI28450,1,SI2788,33,17-06-2009,AI566647,M,AOI101539,
CI28451,1,SI2788,19,17-06-2009,AI565824,M,AOI101227,
CI28452,1,SI2788,24,17-06-2009,AI565645,M,AOI101104,
CI28453,1,SI2788,34,17-06-2009,AI564813,M,AOI100694,
CI28454,1,SI2788,146,17-06-2009,AI566265,M,AOI100635,
CI28455,1,SI2788,87,17-06-2009,AI566648,M,AOI101226,
CI28456,1,SI2788,38,17-06-2009,AI566649,M,AOI101525,
CI28457,1,SI2788,503,17-06-2009,AI566650,M,AOI100032,
CI28458,1,SI2788,130,17-06-2009,AI565658,M,AOI100559,
CI28459,1,SI2788,144,17-06-2009,AI564022,M,AOI100032,
CI28460,1,SI2788,84,17-06-2009,AI566651,M,AOI100126,
CI28461,1,SI2788,129,17-06-2009,AI565662,M,AOI100148,
CI28462,1,SI2788,69,17-06-2009,AI565321,M,AOI100994,
CI28463,1,SI2788,51,17-06-2009,AI566652,M,AOI100994,
CI28464,1,SI2788,29,17-06-2009,AI565245,M,AOI100582,
CI28465,1,SI2788,63,17-06-2009,AI566653,M,AOI100256,
CI28466,1,SI2788,65,17-06-2009,AI566654,M,AOI101540,
CI28467,1,SI2788,89,17-06-2009,AI566655,M,AOI101541,
CI28468,1,SI2788,23,17-06-2009,AI566656,M,AOI101542,
CI28469,1,SI2788,68,17-06-2009,AI566240,M,AOI100226,
CI28470,1,SI2788,121,17-06-2009,AI566657,M,AOI100588,
CI28475,1,SI2789,139,14-06-2009,AI563655,M,AOI100068,
CI28476,1,SI2789,78,14-06-2009,AI566658,M,AOI100749,
CI28477,1,SI2789,141,14-06-2009,AI563730,M,AOI100112,
CI28478,1,SI2789,668,14-06-2009,AI566659,F,AOI101543,37
CI28479,1,SI2789,587,14-06-2009,AI563655,M,AOI100068,
CI28480,1,SI2789,815,14-06-2009,AI563611,M,AOI100032,
CI28481,1,SI2790,579,18-06-2009,AI563750,M,AOI100126,
CI28482,1,SI2790,97,18-06-2009,AI566656,M,AOI101542,
CI28483,1,SI2790,105,18-06-2009,AI564834,M,AOI100148,
CI28484,1,SI2790,117,18-06-2009,AI565727,M,AOI101183,
CI28485,1,SI2790,231,18-06-2009,AI566551,M,AOI101243,
CI28486,1,SI2790,92,18-06-2009,AI566660,M,AOI101544,
CI28487,1,SI2790,46,18-06-2009,AI565778,M,AOI101202,
CI28488,1,SI2790,35,18-06-2009,AI566661,M,AOI101199,
CI28493,1,SI2790,126,18-06-2009,AI563825,M,AOI100178,
CI28497,1,SI2790,13,18-06-2009,AI566662,M,AOI101163,
CI28499,1,SI2790,54,18-06-2009,AI566663,M,AOI100192,
CI28500,1,SI2790,20,18-06-2009,AI563655,M,AOI100068,
CI28502,1,SI2790,100,18-06-2009,AI566664,F,AOI101545,
CI28506,1,SI2790,108,18-06-2009,AI566665,M,AOI100940,
CI28507,1,SI2790,114,18-06-2009,AI566666,M,AOI101233,
CI28508,1,SI2790,54,18-06-2009,AI566667,M,AOI100429,
CI28509,1,SI2790,38,18-06-2009,AI566668,M,AOI101546,
CI28510,1,SI2790,84,18-06-2009,AI566669,M,AOI101547,
CI28511,1,SI2790,47,18-06-2009,AI566670,M,AOI101233,
CI28512,1,SI2790,41,18-06-2009,AI566671,F,AOI100574,
CI28513,1,SI2790,20,18-06-2009,AI566672,M,AOI101548,
CI28514,1,SI2790,31,18-06-2009,AI566673,F,AOI101547,
CI28515,1,SI2790,371,18-06-2009,AI566616,M,AOI100256,
CI28516,1,SI2790,264,18-06-2009,AI566551,M,AOI101243,
CI28517,1,SI2790,80,18-06-2009,AI566674,M,AOI100757,
CI28522,1,SI2788,28,15-06-2009,AI565843,M,AOI100032,
CI28524,1,SI2793,87,02-07-2009,AI566675,M,AOI101549,
CI28525,1,SI2793,88,02-07-2009,AI565961,M,AOI101233,
CI28526,1,SI2793,439,03-07-2009,AI563611,M,AOI100032,
CI28527,1,SI2793,134,03-07-2009,AI566676,M,AOI100198,
CI28528,1,SI2793,70,04-07-2009,AI564580,M,AOI100210,
CI28529,1,SI2698,30,26-03-2009,AI566677,M,AOI101550,
CI28530,1,SI2710,2301,17-07-2009,AI566678,M,AOI100559,
CI28531,1,,486,14-09-2009,AI566679,M,AOI101551,71
CI28544,2,SI2604,66,18-03-2009,AI566680,M,,43
CI28546,1,SI2789,291,14-06-2009,AI566681,M,AOI101104,
CI28547,1,SI2798,35,05-09-2009,AI563639,M,AOI100002,
CI28548,1,SI2798,66,05-09-2009,AI566682,M,AOI101552,
CI28549,1,SI2798,40,05-09-2009,AI566683,M,AOI101553,
CI28550,1,SI2798,155,05-09-2009,AI566684,M,AOI101554,
CI28551,1,SI2798,50,05-09-2009,AI566685,F,AOI100075,
CI28552,1,SI2798,120,05-09-2009,AI566686,F,AOI100109,
CI28553,1,SI2798,73,05-09-2009,AI566687,F,AOI100947,
CI28554,1,SI2798,161,05-09-2009,AI566688,M,AOI101555,
CI28555,1,SI2798,85,06-09-2009,AI566236,M,AOI100298,
CI28556,1,SI2798,27,06-09-2009,AI566689,M,AOI101556,
CI28557,1,SI2798,18,06-09-2009,AI566690,M,AOI101557,
CI28558,1,SI2798,61,06-09-2009,AI566691,M,AOI101558,
CI28559,1,SI2798,34,06-09-2009,AI566692,M,AOI101559,
CI28560,1,SI2798,105,06-09-2009,AI564028,M,AOI100290,
CI28567,1,SI2794,6216,30-08-2009,AI563867,M,AOI100204,46
CI28568,1,SI2794,1585,30-08-2009,AI563754,M,AOI100129,29
CI28569,1,SI2794,3378,30-08-2009,AI566667,M,AOI100429,29
CI28570,1,SI2794,2721,30-08-2009,AI563766,M,AOI100129,29
CI28571,1,SI2794,682,31-08-2009,AI563732,M,AOI100085,29
CI28572,1,SI2794,1029,31-08-2009,AI566693,M,AOI100204,29
CI28573,1,SI2794,1123,01-09-2009,AI565833,M,AOI100284,29
CI28574,1,SI2794,689,02-09-2009,AI563872,M,AOI100085,29
CI28575,1,SI2794,574,03-09-2009,AI564746,M,AOI100658,29
CI28576,1,SI2794,374,03-09-2009,AI563724,M,AOI100098,29
CI28577,1,SI2794,637,03-09-2009,AI564105,M,AOI100204,29
CI28578,1,SI2794,933,05-09-2009,AI564747,M,AOI100196,29
CI28579,1,SI2794,471,05-09-2009,AI564550,M,AOI100565,29
CI28580,1,SI2794,399,04-09-2009,AI564600,M,AOI100588,29
CI28581,1,SI2794,531,07-09-2009,AI565133,M,AOI100187,29
CI28582,1,SI2794,846,07-09-2009,AI566678,M,AOI100559,29
CI28583,1,SI2794,746,07-09-2009,AI566694,M,AOI100129,29
CI28584,1,SI2794,312,08-09-2009,AI566251,M,AOI100129,29
CI28585,1,SI2794,350,08-09-2009,AI563710,M,AOI100099,29
CI28586,1,SI2794,2422,09-09-2009,AI563915,M,AOI100226,29
CI28587,1,SI2662,27,03-06-2008,AI566695,M,AOI101560,
CI28588,1,SI2637,120,04-06-2008,AI564510,M,AOI100543,39
CI28589,1,SI2637,242,04-06-2008,AI564510,M,AOI100543,39
CI28592,1,SI2790,53,18-06-2009,,,,
CI28598,1,SI2802,35,08-09-2009,AI566696,F,AOI101561,
CI28599,1,SI2802,62,08-09-2009,AI566620,M,AOI101525,
CI28600,1,SI2802,210,09-09-2009,AI566600,M,AOI101521,
CI28601,1,SI2802,23,09-09-2009,AI564778,M,AOI100679,
CI28602,1,SI2802,28,10-09-2009,AI566697,M,AOI100272,
CI28603,1,SI2802,29,10-09-2009,AI566698,M,AOI101562,
CI28604,1,SI2802,26,10-09-2009,AI566699,M,,
CI28605,1,SI2802,89,08-09-2009,AI566700,M,AOI100220,
CI28606,1,SI2802,215,08-09-2009,AI566701,M,AOI101191,
CI28607,1,SI2802,53,09-09-2009,AI566702,M,AOI100553,
CI28608,1,SI2802,23,09-09-2009,AI566703,M,AOI101173,
CI28609,1,SI2802,57,09-09-2009,AI566704,F,AOI100230,
CI28610,1,SI2802,149,10-09-2009,AI566705,F,AOI101563,
CI28611,1,SI2802,20,10-09-2009,AI563720,M,AOI100054,
CI28612,1,SI2804,168,08-09-2009,AI563611,M,AOI100032,
CI28613,1,SI2804,19,08-09-2009,AI566706,M,AOI101564,
CI28614,1,SI2804,22,08-09-2009,AI564510,M,AOI100543,
CI28615,1,SI2804,36,08-09-2009,AI566707,M,AOI101565,
CI28616,1,SI2804,37,08-09-2009,AI565495,M,AOI101081,
CI28617,1,SI2804,24,08-09-2009,AI564240,M,AOI100068,
CI28618,1,SI2805,42,08-09-2009,AI566043,M,AOI100001,
CI28619,1,SI2805,5,08-09-2009,AI566708,M,AOI101080,
CI28620,1,SI2802,95,08-09-2009,AI566709,M,AOI101566,
CI28621,1,SI2802,38,08-09-2009,AI566710,M,AOI100309,
CI28622,1,SI2802,48,08-09-2009,AI564559,M,AOI100570,
CI28623,1,SI2802,32,08-09-2009,AI565227,M,AOI100338,
CI28624,1,SI2802,41,08-09-2009,AI566711,M,AOI100047,
CI28625,1,SI2802,156,08-09-2009,AI564250,M,AOI100407,
CI28626,1,SI2802,21,08-09-2009,AI565322,M,AOI100203,
CI28627,1,SI2802,31,08-09-2009,AI566712,M,AOI101567,
CI28628,1,SI2802,27,08-09-2009,AI566713,M,AOI100411,
CI28629,1,SI2802,57,09-09-2009,AI566714,M,AOI101189,
CI28630,1,SI2802,148,09-09-2009,AI566715,F,AOI100063,
CI28631,1,SI2802,47,09-09-2009,AI566716,M,AOI100403,
CI28632,1,SI2802,35,09-09-2009,AI566717,M,AOI100511,
CI28633,1,SI2802,18,10-09-2009,AI566718,M,AOI100118,
CI28634,1,SI2802,33,10-09-2009,AI566719,M,AOI101568,
CI28635,1,SI2802,78,10-09-2009,AI566720,M,AOI101440,
CI28636,1,SI2802,44,10-09-2009,AI566721,M,AOI100483,
CI28637,1,SI2802,38,09-09-2009,AI566722,M,AOI100285,
CI28638,1,SI2802,24,09-09-2009,AI566620,M,AOI101525,
CI28639,1,SI2802,57,10-09-2009,AI565811,M,AOI101218,
CI28640,1,SI2802,140,10-09-2009,AI566723,F,AOI100047,
CI28641,1,SI2802,74,10-09-2009,AI565852,M,AOI100063,
CI28642,1,SI2802,66,10-09-2009,AI566722,M,AOI100285,
CI28643,1,SI2802,34,09-09-2009,AI566724,M,AOI100222,
CI28644,1,SI2802,51,09-09-2009,AI566725,F,AOI101569,
CI28645,1,SI2802,46,09-09-2009,AI566725,F,AOI101569,
CI28646,1,SI2802,22,09-09-2009,AI565965,M,AOI100272,
CI28647,1,SI2802,20,09-09-2009,AI566726,M,AOI100175,
CI28648,1,SI2802,20,09-09-2009,AI565211,M,AOI100937,
CI28649,1,SI2802,20,10-09-2009,AI565059,M,AOI100403,
CI28650,1,SI2802,71,10-09-2009,AI566727,M,AOI100054,
CI28651,1,SI2802,95,10-09-2009,AI566728,F,AOI101570,
CI28652,1,SI2802,12,10-09-2009,AI566729,M,AOI100263,
CI28653,1,SI2802,45,10-09-2009,AI566730,F,AOI100994,
CI28654,1,SI2803,86,07-09-2009,AI566633,M,AOI100085,
CI28655,1,SI2803,37,07-09-2009,AI563922,M,AOI100232,
CI28656,1,SI2803,22,07-09-2009,AI565849,M,AOI100416,
CI28657,1,SI2803,19,07-09-2009,AI566731,M,AOI101571,
CI28658,1,SI2803,53,07-09-2009,AI566732,M,AOI100341,
CI28659,1,SI2803,73,07-09-2009,AI566733,M,AOI101571,
CI28660,1,SI2803,47,07-09-2009,AI566728,F,AOI101570,
CI28661,1,SI2803,180,07-09-2009,AI566734,F,AOI101121,
CI28662,1,SI2803,26,07-09-2009,AI566735,M,AOI101572,
CI28663,1,SI2803,40,07-09-2009,AI566736,M,AOI101290,
CI28664,1,SI2803,26,11-09-2009,AI566737,M,,
CI28665,1,SI2803,36,11-09-2009,AI566738,M,AOI100135,
CI28666,1,SI2803,28,11-09-2009,AI563616,F,AOI100001,
CI28667,1,SI2803,34,11-09-2009,AI564749,M,AOI100224,
CI28668,1,SI2803,67,11-09-2009,AI566739,F,AOI100202,
CI28669,1,SI2803,47,11-09-2009,AI566740,F,AOI101573,
CI28670,1,SI2803,101,11-09-2009,AI566741,M,AOI101574,
CI28671,1,SI2803,28,11-09-2009,AI566742,M,AOI100047,
CI28672,1,SI2803,37,11-09-2009,AI566743,M,AOI101227,
CI28673,1,SI2803,36,11-09-2009,AI565225,M,AOI100948,
CI28674,1,SI2803,130,11-09-2009,AI566600,M,AOI101521,
CI28675,1,SI2803,102,11-09-2009,AI566744,M,AOI100052,
CI28676,1,SI2710,644,29-09-2009,AI566745,F,AOI100308,144
CI28677,1,SI2710,133,23-09-2009,AI563822,M,AOI100174,
CI28692,2,SI2797,39,30-09-2009,AI566746,M,AOI100542,177
CI28693,2,SI2797,69,30-09-2009,AI566747,M,AOI100541,182
CI28696,1,SI2709,210,27-03-2009,AI563815,M,AOI100173,32
CI28708,1,SI2811,65,09-09-2009,AI566748,M,AOI101220,
CI28709,1,SI2810,6,27-08-2009,AI566749,M,AOI101575,
CI28710,1,SI2810,20,27-08-2009,AI566750,M,AOI101576,
CI28711,1,SI2810,81,27-08-2009,AI566751,F,AOI101577,
CI28712,1,SI2810,65,28-08-2009,AI566752,M,AOI101578,
CI28713,1,SI2810,40,28-08-2009,AI566753,M,,
CI28714,1,SI2810,10,28-08-2009,AI566754,M,AOI101575,
CI28715,1,SI2810,10,28-08-2009,AI566755,M,AOI101579,
CI28716,1,SI2812,19,17-09-2009,AI566066,M,AOI101074,
CI28717,1,SI2812,29,17-09-2009,AI566066,M,AOI101074,
CI28718,1,SI2811,196,07-09-2009,AI566756,M,AOI100204,
CI28719,1,SI2811,871,08-09-2009,AI566757,M,AOI100228,
CI28720,1,SI2811,146,08-09-2009,AI566758,M,AOI100937,
CI28721,1,SI2811,92,08-09-2009,AI566759,M,AOI100193,
CI28722,1,SI2811,73,08-09-2009,AI566760,M,AOI101580,
CI28723,1,SI2811,88,08-09-2009,AI566761,M,AOI101581,
CI28724,1,SI2811,243,08-09-2009,AI566762,M,AOI101582,
CI28725,1,SI2811,73,08-09-2009,AI566763,M,AOI100099,
CI28726,1,SI2811,165,08-09-2009,AI566764,M,AOI100184,
CI28727,1,SI2811,83,08-09-2009,AI566765,M,AOI100118,
CI28728,1,SI2811,105,08-09-2009,AI566766,M,AOI100129,
CI28729,1,SI2811,352,09-09-2009,AI566767,M,AOI100063,
CI28730,1,SI2811,61,09-09-2009,AI566768,M,AOI101583,
CI28731,1,SI2811,75,09-09-2009,AI566769,M,AOI100239,
CI28732,1,SI2811,140,09-09-2009,AI566770,M,AOI101584,
CI28733,1,SI2811,102,09-09-2009,AI563821,M,AOI100085,
CI28734,1,SI2811,145,09-09-2009,AI566771,M,AOI101580,
CI28735,1,SI2811,82,09-09-2009,AI566772,F,AOI100590,
CI28736,1,SI2811,52,09-09-2009,AI566773,M,AOI101585,
CI28737,1,SI2811,41,10-09-2009,AI566774,M,AOI101586,
CI28738,1,SI2811,169,10-09-2009,AI566775,M,AOI100389,
CI28739,1,SI2811,89,10-09-2009,AI566776,M,AOI100389,
CI28740,1,SI2814,10,15-09-2008,AI566777,M,AOI101587,274
CI28741,2,SI2809,21,20-10-2009,AI563577,M,AOI100002,90
CI28747,1,SI2446,306,11-11-2009,AI566778,M,,99
CI28748,1,SI2446,33,20-11-2009,AI563621,M,AOI100038,
CI28749,1,SI2810,10,27-08-2009,AI566779,M,AOI101588,
CI28750,1,SI2816,222,03-09-2007,AI566780,M,AOI100032,35
CI28751,1,SI2816,82,03-09-2007,AI566780,M,AOI100032,35
CI28752,1,SI2816,381,03-09-2007,AI566780,M,AOI100032,199
CI28753,1,SI2816,135,03-09-2007,AI566780,M,AOI100032,35
CI28754,1,SI2816,52,03-09-2007,AI566780,M,AOI100032,35
CI28755,1,SI2816,22,03-09-2007,AI566780,M,AOI100032,35
CI28756,1,SI2816,48,03-09-2007,AI566780,M,AOI100032,35
CI28757,1,SI2816,17,03-09-2007,AI566780,M,AOI100032,35
CI28758,1,SI2816,14,03-09-2007,AI566780,M,AOI100032,35
CI28759,1,SI2816,10,03-09-2007,AI566780,M,AOI100032,35
CI28760,1,SI2816,23,03-09-2007,AI566780,M,AOI100032,35
CI28761,1,SI2816,54,03-09-2007,AI566780,M,AOI100032,35
CI28762,1,SI2816,14,03-09-2007,AI566780,M,AOI100032,35
CI28763,1,SI2816,14,03-09-2007,AI566780,M,AOI100032,35
CI28764,1,SI2816,13,03-09-2007,AI566780,M,AOI100032,35
CI28765,1,SI2816,6,03-09-2007,AI566780,M,AOI100032,35
CI28766,1,SI2816,13,03-09-2007,AI566780,M,AOI100032,
CI28767,1,SI2816,65,03-09-2007,AI566780,M,AOI100032,250
CI28768,1,SI2816,120,03-09-2007,AI566780,M,AOI100032,35
CI28769,1,SI2816,20,03-09-2007,AI566780,M,AOI100032,35
CI28770,1,SI2817,164,23-01-2008,AI566781,M,AOI100032,79
CI28771,1,SI2817,54,23-01-2008,AI566781,M,AOI100032,79
CI28772,1,SI2817,40,23-01-2008,AI566781,M,AOI100032,79
CI28773,1,SI2817,23,23-01-2008,AI566781,M,AOI100032,79
CI28774,1,SI2817,61,23-01-2008,AI566781,M,AOI100032,79
CI28775,1,SI2817,36,23-01-2008,AI566781,M,AOI100032,79
CI28776,1,SI2817,16,23-01-2008,AI566781,M,AOI100032,79
CI28777,1,SI2818,297,13-09-2007,AI566782,M,AOI100032,36
CI28778,1,SI2818,104,13-09-2007,AI566782,M,AOI100032,36
CI28779,1,SI2818,53,13-09-2007,AI566782,M,AOI100032,36
CI28780,1,SI2818,79,13-09-2007,AI566782,M,AOI100032,36
CI28781,1,SI2818,2,13-09-2007,AI566782,M,AOI100032,36
CI28782,1,SI2818,8,13-09-2007,AI566782,M,AOI100032,36
CI28783,1,SI2819,38,04-09-2007,AI566783,M,AOI101589,36
CI28784,1,SI2819,89,04-09-2007,AI566783,M,AOI101589,36
CI28785,1,SI2819,15,04-09-2007,AI566783,M,AOI101589,36
CI28786,1,SI2819,26,04-09-2007,AI566783,M,AOI101589,36
CI28787,1,SI2820,51,20-04-2008,AI566783,M,AOI101589,304
CI28799,1,SI2823,197,08-12-2009,AI565648,M,AOI100315,
CI28800,1,SI2823,84,08-12-2009,AI563899,M,AOI100153,47
CI28801,1,SI2823,138,08-12-2009,AI566784,M,AOI100161,110
CI28802,1,SI2823,336,08-12-2009,AI566785,M,AOI100156,46
CI28803,1,SI2823,82,08-12-2009,AI566786,M,AOI100192,31
CI28804,1,SI2823,109,08-12-2009,AI566787,M,AOI100201,81
CI28805,1,SI2823,66,08-12-2009,AI566788,M,AOI100970,29
CI28806,1,SI2823,150,09-12-2009,AI566789,M,AOI101590,108
CI28807,1,SI2823,70,09-12-2009,AI566240,M,AOI100226,
CI28808,1,SI2823,53,09-12-2009,AI566790,M,AOI101520,
CI28809,1,SI2823,65,09-12-2009,AI566791,M,AOI100107,
CI28810,1,SI2823,88,09-12-2009,AI565865,F,AOI101241,
CI28811,1,SI2823,102,09-12-2009,AI566792,M,AOI100228,
CI28834,1,SI2829,165,11-12-2009,AI563922,M,AOI100232,41
CI28835,1,SI2829,180,11-12-2009,AI564649,M,AOI100281,41
CI28836,1,SI2829,93,11-12-2009,AI566793,M,AOI101392,41
CI28837,1,SI2829,63,11-12-2009,AI566794,M,AOI100315,41
CI28838,1,SI2829,77,11-12-2009,AI566795,M,AOI101591,41
