pet_id,issue_date,listing_date,condition,color_type,length(m),height(cm),X1,X2,breed_category,pet_category
ANSL_57637,2018-01-15 00:00:00,2019-02-26 18:11:00,1.0,Black,0.08,16.52,0,1,0.0,2
ANSL_55166,2016-08-29 00:00:00,2017-09-20 14:31:00,2.0,White,0.84,37.69,13,9,1.0,1
ANSL_65531,2003-02-11 00:00:00,2018-03-04 12:20:00,1.0,White,0.83,46.78,13,9,0.0,1
ANSL_66525,2017-10-16 00:00:00,2018-06-06 09:00:00,0.0,Calico,0.98,43.87,16,9,1.0,1
ANSL_50656,2015-12-28 00:00:00,2019-01-23 19:09:00,0.0,White,0.53,32.02,17,9,1.0,1
ANSL_62497,2017-10-20 00:00:00,2018-05-10 11:51:00,2.0,Brown,0.64,43.44,0,7,0.0,2
ANSL_55693,2018-06-05 00:00:00,2018-08-30 16:31:00,0.0,White,0.22,6.41,13,9,1.0,2
ANSL_50030,2010-05-29 00:00:00,2017-06-21 12:50:00,0.0,Gold,0.9,45.37,0,7,1.0,2
ANSL_61914,2012-09-04 00:00:00,2019-01-04 06:11:00,0.0,Brown Brindle,0.76,6.95,0,1,1.0,2
ANSL_57324,2018-09-05 00:00:00,2018-12-02 18:03:00,1.0,Brown Tabby,0.94,24.31,0,1,0.0,1
ANSL_54576,2014-07-15 00:00:00,2016-08-17 14:49:00,0.0,Brown Tabby,0.22,5.74,13,9,1.0,1
ANSL_63578,2016-08-05 00:00:00,2018-09-10 10:39:00,0.0,Tan,0.92,15.27,13,9,1.0,2
ANSL_69186,2016-07-24 00:00:00,2018-08-14 17:01:00,,Black,0.59,27.76,0,3,2.0,4
ANSL_53395,2018-07-12 00:00:00,2019-01-06 00:00:00,2.0,White,0.79,20.99,13,9,0.0,2
ANSL_64573,2007-01-19 00:00:00,2017-04-16 13:12:00,1.0,White,0.77,18.01,0,7,0.0,2
ANSL_73572,2016-06-20 00:00:00,2016-10-10 16:17:00,0.0,Black,0.45,15.46,0,1,1.0,1
ANSL_54785,2015-02-16 00:00:00,2016-08-15 19:11:00,0.0,Blue,0.41,5.73,0,1,1.0,1
ANSL_53539,2014-03-09 00:00:00,2017-09-23 17:31:00,0.0,Gray,0.97,15.25,0,7,1.0,2
ANSL_56772,2017-11-15 00:00:00,2018-01-05 19:03:00,,Orange Tabby,0.64,26.2,13,9,2.0,1
ANSL_75867,2018-11-25 00:00:00,2019-04-19 18:02:00,1.0,White,0.56,46.42,0,8,0.0,1
ANSL_54045,2004-10-13 00:00:00,2017-11-04 14:36:00,1.0,Black,0.19,17.7,0,7,0.0,2
ANSL_73961,2016-05-15 00:00:00,2019-03-10 15:58:00,2.0,Yellow,0.45,25.82,0,7,0.0,2
ANSL_69308,2016-07-26 00:00:00,2016-09-04 15:33:00,2.0,Blue,0.32,44.54,13,9,1.0,1
ANSL_71449,2016-09-25 00:00:00,2018-10-15 15:11:00,2.0,Black,0.36,33.76,0,7,0.0,2
ANSL_50090,2017-07-21 00:00:00,2017-09-02 17:47:00,,Orange Tabby,0.89,36.84,13,9,2.0,1
ANSL_74929,2009-12-19 00:00:00,2018-09-12 14:42:00,1.0,Black,0.46,10.31,18,4,0.0,2
ANSL_76759,2001-04-09 00:00:00,2019-05-10 13:28:00,0.0,White,0.05,37.97,0,7,1.0,1
ANSL_65416,2016-06-25 00:00:00,2016-10-04 14:29:00,2.0,White,0.4,34.63,13,9,1.0,2
ANSL_50023,2006-06-18 00:00:00,2018-11-29 16:50:00,0.0,Black,0.57,36.48,0,1,1.0,1
ANSL_53197,2014-07-05 00:00:00,2016-08-02 09:26:00,1.0,Black,0.75,12.28,13,9,0.0,2
ANSL_58385,2017-02-26 00:00:00,2018-01-23 16:13:00,1.0,White,0.54,9.91,13,9,0.0,2
ANSL_72693,2016-01-24 00:00:00,2017-02-22 18:30:00,0.0,Black,0.86,17.42,0,1,1.0,2
ANSL_68179,2011-12-23 00:00:00,2017-03-14 14:34:00,1.0,Black,0.66,41.8,13,9,0.0,2
ANSL_59612,2018-09-14 00:00:00,2018-12-09 17:25:00,1.0,Black,0.4,20.4,0,1,0.0,1
ANSL_73981,2015-05-06 00:00:00,2017-05-27 16:33:00,1.0,Black,0.54,17.58,0,7,0.0,2
ANSL_68325,2018-12-11 00:00:00,2019-01-16 15:28:00,2.0,Calico,0.54,21.59,13,9,1.0,1
ANSL_57013,2019-01-03 00:00:00,2019-02-24 11:22:00,2.0,White,0.24,5.96,13,9,0.0,2
ANSL_57306,2017-04-14 00:00:00,2017-12-07 18:11:00,2.0,Seal Point,0.38,6.76,0,1,1.0,1
ANSL_50267,2007-02-02 00:00:00,2017-06-13 11:51:00,0.0,Black,0.56,9.25,7,1,1.0,2
ANSL_62464,2014-10-22 00:00:00,2016-12-27 19:10:00,1.0,Black Tabby,0.57,42.24,0,1,0.0,1
ANSL_59111,2010-09-15 00:00:00,2018-09-12 12:24:00,1.0,Orange Tabby,0.66,5.98,0,7,0.0,1
ANSL_59994,2018-01-12 00:00:00,2019-02-09 18:42:00,0.0,Calico,0.72,11.26,0,1,1.0,1
ANSL_50253,2018-10-21 00:00:00,2019-01-22 06:20:00,0.0,Blue Tabby,0.56,43.69,7,1,1.0,1
ANSL_60714,2014-11-21 00:00:00,2017-01-27 14:16:00,1.0,Brown Brindle,0.6,41.37,0,1,0.0,2
ANSL_59354,2005-05-14 00:00:00,2017-06-16 00:00:00,1.0,White,0.87,10.28,13,9,0.0,2
ANSL_68553,2018-08-23 00:00:00,2018-09-20 17:09:00,,Black Tabby,0.43,43.96,13,9,2.0,1
ANSL_62721,2018-02-25 00:00:00,2018-05-19 17:19:00,1.0,Brown Tabby,0.7,12.01,0,1,0.0,1
ANSL_56945,2016-09-08 00:00:00,2016-12-06 18:22:00,0.0,White,0.5,7.99,0,1,1.0,2
ANSL_59096,2015-12-01 00:00:00,2018-12-27 19:00:00,1.0,White,0.98,13.77,0,7,0.0,2
ANSL_64597,2017-08-22 00:00:00,2017-10-04 15:24:00,2.0,Brown Tabby,0.31,47.38,13,9,1.0,1
ANSL_65247,2018-11-05 00:00:00,2019-01-01 15:30:00,2.0,Tortie,0.18,43.36,13,9,1.0,1
ANSL_76385,2009-01-22 00:00:00,2019-05-01 17:20:00,1.0,Orange Tabby,1.0,30.04,0,1,0.0,1
ANSL_57223,2014-04-23 00:00:00,2018-06-02 09:47:00,1.0,Black,1.0,25.68,0,7,0.0,1
ANSL_51858,2017-12-26 00:00:00,2018-06-17 13:51:00,2.0,Black,0.25,16.1,0,7,0.0,2
ANSL_52234,2016-11-15 00:00:00,2016-12-21 00:00:00,2.0,Lilac Point,0.1,34.68,13,9,1.0,1
ANSL_59181,2014-10-17 00:00:00,2016-11-12 18:49:00,0.0,Black,0.86,41.62,0,1,1.0,2
ANSL_71786,2013-08-07 00:00:00,2018-12-13 13:03:00,0.0,Brown Brindle,0.91,19.87,0,1,1.0,2
ANSL_75388,2016-02-18 00:00:00,2019-04-08 13:14:00,1.0,White,0.57,44.74,13,9,0.0,1
ANSL_72230,2013-08-05 00:00:00,2017-08-30 14:09:00,1.0,Black,0.83,27.24,0,1,0.0,2
ANSL_71726,2012-04-16 00:00:00,2018-03-21 00:00:00,0.0,White,0.93,32.43,0,7,1.0,2
ANSL_58632,2017-02-18 00:00:00,2018-03-15 18:53:00,,Gray,0.33,32.51,0,1,2.0,0
ANSL_66074,2016-09-09 00:00:00,2017-01-23 14:36:00,0.0,Black,0.22,21.59,13,9,1.0,1
ANSL_56939,2017-09-14 00:00:00,2017-10-10 16:12:00,,Blue Tabby,0.56,38.01,13,9,2.0,1
ANSL_63250,2008-09-28 00:00:00,2016-11-06 11:28:00,1.0,Brown,0.54,20.87,0,7,0.0,2
ANSL_57934,2016-07-05 00:00:00,2016-11-25 17:50:00,0.0,Red,0.19,14.61,0,1,1.0,2
ANSL_52020,2017-09-08 00:00:00,2017-11-04 00:00:00,2.0,White,0.27,28.33,13,9,0.0,2
ANSL_66581,2016-08-28 00:00:00,2018-09-22 19:05:00,1.0,Brown,0.27,18.21,0,1,0.0,2
ANSL_55242,2016-05-05 00:00:00,2017-05-28 10:49:00,,Brown,0.29,22.55,15,4,2.0,4
ANSL_61528,2017-09-14 00:00:00,2018-06-05 11:54:00,2.0,Black,0.35,13.22,0,7,0.0,2
ANSL_65166,2016-11-06 00:00:00,2016-12-28 14:31:00,2.0,Black,0.6,20.97,13,9,0.0,1
ANSL_53791,2018-06-28 00:00:00,2018-10-19 14:56:00,,Gray,0.85,34.36,18,4,2.0,4
ANSL_54113,2012-10-15 00:00:00,2017-05-13 11:27:00,1.0,Brown,0.26,42.17,7,1,0.0,2
ANSL_76863,2018-12-20 00:00:00,2019-05-11 16:11:00,0.0,Chocolate,0.08,49.94,0,1,1.0,2
ANSL_67193,2011-04-14 00:00:00,2017-12-08 22:50:00,0.0,Tricolor,0.2,14.27,0,1,1.0,2
ANSL_53152,2018-07-21 00:00:00,2018-11-08 14:17:00,2.0,Brown Tabby,0.32,41.77,0,1,1.0,1
ANSL_54359,2016-02-28 00:00:00,2018-03-28 08:47:00,2.0,Brown Brindle,0.45,48.16,0,7,1.0,2
ANSL_67027,2016-02-11 00:00:00,2017-06-04 18:22:00,0.0,Black,0.64,45.82,0,7,1.0,2
ANSL_73328,2016-06-23 00:00:00,2017-07-14 11:08:00,0.0,Orange Tabby,0.01,42.24,0,7,1.0,1
ANSL_73319,2017-06-04 00:00:00,2018-06-26 08:07:00,,Brown,0.04,39.04,15,4,2.0,4
ANSL_70750,2015-08-09 00:00:00,2017-09-08 14:44:00,0.0,White,0.11,39.27,0,7,1.0,2
ANSL_54015,2016-02-03 00:00:00,2016-08-24 17:42:00,2.0,White,0.92,47.6,18,4,0.0,2
ANSL_75370,2017-03-20 00:00:00,2019-04-07 18:30:00,,Gray,0.99,5.86,15,4,2.0,4
ANSL_59691,2017-02-21 00:00:00,2017-10-03 00:00:00,0.0,Black,0.44,41.76,0,7,1.0,2
ANSL_69342,2010-11-12 00:00:00,2017-08-07 12:46:00,1.0,Blue,0.66,10.9,1,4,0.0,2
ANSL_61704,2016-01-13 00:00:00,2018-02-10 00:00:00,1.0,Tan,0.07,26.83,13,9,0.0,2
ANSL_75053,2016-11-02 00:00:00,2017-03-28 18:23:00,0.0,Brown,0.59,49.26,0,1,1.0,2
ANSL_55834,2017-12-30 00:00:00,2018-04-02 17:27:00,0.0,Brown Tabby,0.13,44.9,0,1,1.0,1
ANSL_53023,2013-05-07 00:00:00,2018-08-09 14:22:00,0.0,White,0.99,23.9,0,7,1.0,2
ANSL_51899,2014-01-15 00:00:00,2016-08-06 19:15:00,0.0,Yellow,0.57,25.85,0,7,1.0,2
ANSL_62305,2017-09-08 00:00:00,2018-10-11 13:45:00,1.0,Black,0.78,43.95,0,1,0.0,2
ANSL_74019,2016-05-09 00:00:00,2017-06-06 18:16:00,0.0,Tan,0.39,29.6,0,1,1.0,2
ANSL_59734,2016-06-15 00:00:00,2016-09-17 18:32:00,1.0,Brown Tabby,0.81,30.48,0,1,0.0,1
ANSL_55713,2017-06-19 00:00:00,2018-07-13 18:30:00,1.0,White,0.74,20.83,0,1,0.0,2
ANSL_66478,2017-05-09 00:00:00,2018-06-03 17:01:00,1.0,Brown Tabby,0.9,25.3,13,9,0.0,1
ANSL_59383,2018-06-30 00:00:00,2018-09-20 15:36:00,2.0,Black,0.58,20.22,18,4,0.0,1
ANSL_52013,2014-10-18 00:00:00,2017-03-01 17:57:00,0.0,Brown Tabby,0.1,14.58,0,1,1.0,1
ANSL_52007,2015-01-11 00:00:00,2017-02-08 11:58:00,1.0,Blue Tabby,0.29,42.16,13,9,0.0,1
ANSL_65168,2018-07-27 00:00:00,2018-10-20 17:59:00,2.0,Black,0.06,17.07,15,4,0.0,2
ANSL_54144,2016-07-18 00:00:00,2016-08-30 18:59:00,,Brown Tabby,0.5,29.24,13,9,2.0,1
ANSL_70482,2016-09-01 00:00:00,2017-10-28 18:54:00,0.0,Torbie,0.76,42.8,0,1,1.0,1
ANSL_72648,2016-01-24 00:00:00,2018-02-18 17:04:00,1.0,White,0.52,17.49,0,1,0.0,2
ANSL_51436,2017-10-03 00:00:00,2018-01-02 17:07:00,0.0,Tortie,0.66,27.92,13,9,1.0,1
ANSL_66482,2015-03-25 00:00:00,2017-04-21 19:33:00,0.0,Calico,0.44,15.88,16,9,1.0,1
ANSL_61257,2016-06-13 00:00:00,2016-09-07 17:28:00,1.0,Blue,0.43,16.72,0,1,0.0,1
ANSL_51704,2017-06-26 00:00:00,2017-08-01 16:19:00,,Orange Tabby,0.41,43.36,13,9,2.0,1
ANSL_50359,2018-02-06 00:00:00,2019-02-27 11:01:00,,Brown,0.13,18.34,18,4,2.0,4
ANSL_62246,2016-10-16 00:00:00,2018-05-08 16:36:00,0.0,Black,0.95,32.73,0,1,1.0,2
ANSL_76782,2019-02-08 00:00:00,2019-05-10 07:41:00,0.0,Tricolor,0.33,34.23,7,1,1.0,2
ANSL_52740,2015-01-18 00:00:00,2017-04-06 11:38:00,1.0,Fawn,0.94,42.67,13,9,0.0,2
ANSL_56053,2017-07-01 00:00:00,2017-07-26 16:59:00,2.0,Orange Tabby,0.62,23.46,13,9,0.0,1
ANSL_60514,2014-08-15 00:00:00,2018-09-10 12:18:00,1.0,Tricolor,0.62,33.26,13,9,0.0,2
ANSL_69544,2011-08-16 00:00:00,2016-09-07 09:00:00,0.0,Brown Tabby,0.72,41.47,16,9,1.0,1
ANSL_51929,2014-08-05 00:00:00,2016-08-27 09:00:00,2.0,Brown Tabby,0.24,36.5,16,9,1.0,1
ANSL_51025,2016-12-12 00:00:00,2017-01-04 16:51:00,,Black,0.58,27.67,18,4,2.0,1
ANSL_50788,2018-09-04 00:00:00,2019-01-08 16:51:00,1.0,Brown Tabby,0.66,9.04,7,1,0.0,1
ANSL_58869,2016-12-07 00:00:00,2017-01-19 13:54:00,2.0,Blue Tabby,0.98,42.29,13,9,1.0,1
ANSL_67165,2016-02-25 00:00:00,2016-09-01 19:15:00,0.0,Sable,0.06,44.79,0,1,1.0,2
ANSL_68551,2015-07-22 00:00:00,2017-08-19 00:00:00,0.0,Calico,0.35,28.07,0,1,1.0,1
ANSL_71040,2016-11-07 00:00:00,2018-12-06 17:16:00,0.0,Red Merle,0.92,39.96,0,1,1.0,2
ANSL_56260,2008-01-03 00:00:00,2017-07-11 14:17:00,0.0,Cream,0.61,45.92,0,7,1.0,2
ANSL_72338,2017-06-20 00:00:00,2017-11-11 18:47:00,2.0,White,0.79,7.58,0,7,1.0,2
ANSL_66316,2018-06-16 00:00:00,2019-01-06 18:07:00,,Brown Tabby,0.23,15.6,13,9,2.0,1
ANSL_68004,2016-10-17 00:00:00,2016-12-07 17:24:00,2.0,Lilac Point,0.31,7.34,13,9,1.0,1
ANSL_70822,2017-02-27 00:00:00,2018-03-17 13:39:00,,Brown,0.79,30.16,18,4,2.0,4
ANSL_57913,2006-10-03 00:00:00,2016-11-01 15:30:00,1.0,White,0.02,27.35,0,1,0.0,1
ANSL_65372,2017-07-06 00:00:00,2017-10-01 13:08:00,2.0,Orange Tabby,0.33,7.01,0,1,1.0,1
ANSL_71639,2017-06-24 00:00:00,2018-10-16 11:53:00,1.0,Tan,0.43,14.76,0,7,0.0,2
ANSL_68842,2005-09-16 00:00:00,2017-10-07 11:58:00,2.0,Brown Tabby,0.59,24.81,18,4,1.0,1
ANSL_51266,2016-11-16 00:00:00,2018-05-08 14:53:00,0.0,Brown,0.01,20.13,0,1,1.0,2
ANSL_75863,2017-03-25 00:00:00,2019-04-19 18:12:00,1.0,White,0.61,12.57,0,1,0.0,2
ANSL_72952,2016-06-25 00:00:00,2016-10-01 12:13:00,1.0,Cream Tabby,0.47,38.51,0,1,0.0,1
ANSL_57149,2014-06-17 00:00:00,2018-07-08 09:34:00,2.0,White,0.74,13.69,11,4,0.0,4
ANSL_75429,2016-03-03 00:00:00,2019-04-09 11:49:00,0.0,Brown,0.03,46.7,0,7,1.0,2
ANSL_61343,2017-04-21 00:00:00,2018-05-17 19:16:00,1.0,Black,0.21,30.94,0,1,0.0,2
ANSL_68868,2016-09-11 00:00:00,2017-10-03 08:09:00,,Black,0.58,31.76,0,3,2.0,4
ANSL_76214,2012-12-09 00:00:00,2019-01-23 11:14:00,0.0,Buff,0.12,40.11,13,9,1.0,2
ANSL_63990,2016-11-16 00:00:00,2018-12-07 13:21:00,0.0,Black,0.08,27.75,18,4,1.0,1
ANSL_62516,2018-05-21 00:00:00,2018-12-12 19:06:00,1.0,Tan,0.96,9.47,0,1,0.0,2
ANSL_70692,2018-07-17 00:00:00,2018-10-11 15:16:00,0.0,Chocolate,0.39,42.98,13,9,1.0,2
ANSL_68355,2017-04-28 00:00:00,2018-02-09 16:30:00,1.0,Brown,0.64,43.46,13,9,0.0,2
ANSL_75344,2017-02-23 00:00:00,2019-04-07 14:03:00,1.0,Brown Tabby,0.55,5.62,0,1,0.0,1
ANSL_64834,2016-05-01 00:00:00,2017-10-29 13:40:00,0.0,Tan,0.51,27.82,0,7,1.0,2
ANSL_68641,2014-01-27 00:00:00,2019-02-21 13:23:00,2.0,Brown Tabby,0.15,10.31,17,9,1.0,1
ANSL_55771,2016-02-11 00:00:00,2017-03-08 12:00:00,0.0,Black,0.46,26.8,13,9,1.0,2
ANSL_60440,2017-08-03 00:00:00,2018-08-31 17:40:00,1.0,Brown,0.6,29.59,0,1,0.0,2
ANSL_75915,2010-04-17 00:00:00,2019-04-21 13:55:00,1.0,Tan,0.21,20.58,0,8,0.0,2
ANSL_74878,2018-10-27 00:00:00,2019-01-17 17:44:00,1.0,Black,0.51,40.0,0,1,0.0,1
ANSL_73918,2017-03-11 00:00:00,2018-05-10 12:45:00,0.0,Tan,0.72,38.78,0,1,1.0,2
ANSL_51615,2015-04-14 00:00:00,2018-05-12 17:37:00,0.0,White,0.64,49.6,0,1,1.0,2
ANSL_68720,2014-12-30 00:00:00,2018-02-14 00:00:00,0.0,Fawn,0.99,31.75,0,1,1.0,2
ANSL_52615,2016-04-11 00:00:00,2017-12-01 18:54:00,1.0,Brown Tabby,0.37,29.16,0,1,0.0,1
ANSL_61632,2012-03-11 00:00:00,2016-10-08 17:46:00,0.0,Silver,0.97,25.83,7,1,1.0,2
ANSL_58864,2016-06-06 00:00:00,2016-07-30 14:09:00,2.0,Brown Tabby,0.23,28.53,13,9,0.0,1
ANSL_67073,2013-12-28 00:00:00,2019-01-22 17:59:00,2.0,Black,0.55,25.77,13,9,1.0,2
ANSL_57377,2015-11-25 00:00:00,2019-01-03 17:50:00,0.0,Tan,0.94,21.62,0,1,1.0,2
ANSL_67075,2015-10-17 00:00:00,2017-04-19 13:58:00,0.0,White,0.32,7.85,0,1,1.0,2
ANSL_60229,2014-10-14 00:00:00,2018-11-29 00:00:00,0.0,Black,0.32,36.23,0,1,1.0,2
ANSL_55549,2009-01-19 00:00:00,2017-08-18 15:13:00,0.0,Brown Tabby,0.69,13.25,0,1,1.0,1
ANSL_56537,2014-07-19 00:00:00,2017-02-17 17:15:00,0.0,Black,0.52,12.85,0,1,1.0,2
ANSL_51816,2018-09-17 00:00:00,2018-12-10 17:55:00,0.0,Tan,0.55,35.57,0,1,1.0,2
ANSL_71471,2017-11-16 00:00:00,2018-12-11 18:27:00,0.0,Black,0.03,35.47,0,1,1.0,2
ANSL_54731,2015-11-25 00:00:00,2017-12-20 17:55:00,1.0,Black,0.95,33.08,0,1,0.0,2
ANSL_55580,2014-09-09 00:00:00,2017-11-02 15:31:00,0.0,Black,0.72,35.62,0,1,1.0,2
ANSL_62270,2016-04-11 00:00:00,2017-05-08 12:19:00,2.0,Tricolor,0.14,24.34,13,9,1.0,2
ANSL_52384,2018-06-08 00:00:00,2018-09-02 13:34:00,0.0,Calico,0.03,31.88,7,1,1.0,1
ANSL_60865,2016-04-21 00:00:00,2018-05-14 10:28:00,0.0,White,0.19,39.25,0,7,1.0,2
ANSL_59559,2017-12-29 00:00:00,2019-01-27 00:00:00,1.0,Black,0.93,6.98,13,9,0.0,2
ANSL_64578,2011-07-01 00:00:00,2016-09-10 19:17:00,0.0,Tan,0.74,11.44,0,1,1.0,2
ANSL_73946,2018-05-18 00:00:00,2018-11-10 18:16:00,0.0,Chocolate,0.48,25.96,0,1,1.0,2
ANSL_61566,2008-05-08 00:00:00,2018-05-27 17:01:00,0.0,Brown,0.15,44.12,0,7,1.0,2
ANSL_62201,2016-07-31 00:00:00,2017-04-26 18:26:00,1.0,Tricolor,0.59,11.04,0,1,0.0,2
ANSL_56254,2007-11-25 00:00:00,2017-09-18 16:17:00,1.0,Brown,0.66,43.83,0,7,0.0,2
ANSL_75763,2019-01-28 00:00:00,2019-04-17 13:16:00,2.0,White,0.65,10.37,13,9,1.0,2
ANSL_56369,2016-05-05 00:00:00,2016-08-25 18:36:00,2.0,Tricolor,0.91,44.26,13,9,0.0,2
ANSL_66585,2016-11-18 00:00:00,2017-04-20 18:25:00,0.0,Black,0.03,42.22,0,1,1.0,1
ANSL_76603,2016-06-21 00:00:00,2019-05-07 12:25:00,1.0,Seal Point,0.93,16.51,13,9,0.0,1
ANSL_50196,2017-01-22 00:00:00,2018-02-13 19:09:00,2.0,Brown,0.8,40.52,0,7,0.0,2
ANSL_62254,2018-08-21 00:00:00,2019-01-14 13:39:00,1.0,Orange Tabby,0.92,31.01,7,1,0.0,1
ANSL_60850,2018-06-18 00:00:00,2018-10-17 12:39:00,1.0,Orange Tabby,0.38,41.82,0,1,0.0,1
ANSL_68989,2016-06-30 00:00:00,2016-12-16 17:27:00,1.0,Brown Tabby,0.36,16.54,0,1,0.0,1
ANSL_59115,2016-01-23 00:00:00,2017-03-25 11:00:00,0.0,Brown Brindle,0.22,18.55,7,1,1.0,2
ANSL_57904,2015-12-04 00:00:00,2017-01-25 17:11:00,1.0,Blue,0.78,32.44,0,1,0.0,2
ANSL_73696,2013-10-18 00:00:00,2017-11-13 19:07:00,0.0,Blue Merle,0.62,16.9,0,7,1.0,2
ANSL_57380,2015-03-20 00:00:00,2018-05-22 19:00:00,1.0,Tan,0.09,38.05,0,1,0.0,2
ANSL_63474,2017-05-16 00:00:00,2017-08-22 15:18:00,0.0,Torbie,0.82,42.15,7,1,1.0,1
ANSL_68497,2016-06-02 00:00:00,2018-06-29 14:56:00,1.0,Tricolor,0.39,12.24,0,1,0.0,2
ANSL_57962,2016-07-01 00:00:00,2016-08-05 17:35:00,,Torbie,0.63,43.93,13,9,2.0,1
ANSL_73096,2017-04-25 00:00:00,2017-11-16 09:00:00,2.0,Black,0.48,29.67,16,9,0.0,1
ANSL_59782,2014-04-30 00:00:00,2016-07-17 13:07:00,1.0,Black,0.99,8.53,0,1,0.0,2
ANSL_74052,2016-10-09 00:00:00,2017-04-07 19:07:00,0.0,Calico,0.54,46.32,0,1,1.0,1
ANSL_74345,2017-05-26 00:00:00,2017-11-22 14:40:00,1.0,Black,0.08,21.62,0,1,0.0,2
ANSL_52856,2012-01-03 00:00:00,2018-01-25 22:25:00,0.0,Black,0.96,23.24,0,1,1.0,2
ANSL_67540,2016-06-26 00:00:00,2016-12-20 12:42:00,2.0,Black,0.74,9.46,13,9,1.0,2
ANSL_52944,2015-06-26 00:00:00,2016-07-17 08:16:00,,Black,0.38,9.33,15,4,2.0,4
ANSL_62695,2017-08-18 00:00:00,2018-04-13 17:53:00,1.0,Orange Tabby,0.76,31.44,0,1,0.0,1
ANSL_63862,2017-05-09 00:00:00,2018-06-19 16:03:00,0.0,Black,0.32,5.43,0,7,1.0,2
ANSL_73578,2010-08-23 00:00:00,2018-10-02 16:00:00,1.0,Black,0.69,19.3,0,1,0.0,2
ANSL_65453,2015-12-15 00:00:00,2019-01-06 14:21:00,2.0,White,0.12,44.39,0,7,1.0,2
ANSL_71271,2007-01-14 00:00:00,2019-01-07 13:57:00,0.0,White,0.97,31.19,13,9,1.0,1
ANSL_70732,2016-06-09 00:00:00,2016-10-07 14:09:00,1.0,Orange Tabby,0.56,12.87,0,1,0.0,1
ANSL_64240,2016-11-01 00:00:00,2017-06-26 17:48:00,1.0,Tan,0.84,12.76,0,1,0.0,2
ANSL_69033,2011-10-07 00:00:00,2018-11-03 14:25:00,0.0,Brown Brindle,0.19,9.2,0,7,1.0,2
ANSL_62143,2011-11-28 00:00:00,2018-03-19 12:37:00,0.0,Black,0.66,42.23,7,1,1.0,2
ANSL_63752,2017-09-30 00:00:00,2018-09-10 00:00:00,1.0,White,0.44,28.29,13,9,0.0,2
ANSL_66805,2009-07-25 00:00:00,2018-04-29 11:20:00,0.0,Chocolate,0.52,21.02,0,7,1.0,2
ANSL_76818,2018-04-17 00:00:00,2019-05-10 18:06:00,2.0,Gray,0.6,39.62,17,9,0.0,1
ANSL_70090,2016-07-16 00:00:00,2017-02-06 14:54:00,,Buff,0.66,9.52,13,9,2.0,4
ANSL_65073,2016-03-22 00:00:00,2017-01-28 17:22:00,1.0,Red,0.42,32.08,13,9,0.0,2
ANSL_66013,2017-07-11 00:00:00,2017-08-31 15:54:00,2.0,Brown Tabby,0.12,33.45,13,9,0.0,1
ANSL_60814,2016-04-09 00:00:00,2018-05-04 17:33:00,1.0,Apricot,0.63,20.55,0,1,0.0,2
ANSL_70674,2017-07-15 00:00:00,2017-08-26 15:52:00,2.0,Black,0.64,27.16,13,9,1.0,1
ANSL_55275,2016-11-03 00:00:00,2019-03-19 16:21:00,1.0,White,0.07,34.24,0,1,0.0,2
ANSL_56523,2008-11-10 00:00:00,2017-03-16 16:28:00,1.0,Black,0.83,41.98,0,1,0.0,2
ANSL_67454,2016-10-13 00:00:00,2017-11-03 09:00:00,2.0,Tortie,0.86,49.82,16,9,1.0,1
ANSL_51105,2009-03-04 00:00:00,2017-08-06 18:33:00,0.0,Tan,0.47,17.73,0,7,1.0,2
ANSL_75027,2014-07-20 00:00:00,2017-08-14 00:00:00,2.0,White,0.22,49.44,9,2,1.0,1
ANSL_53748,2012-11-10 00:00:00,2017-12-02 15:11:00,0.0,Black,0.78,47.02,0,7,1.0,2
ANSL_54367,2016-06-26 00:00:00,2017-10-04 18:50:00,0.0,White,0.16,9.39,0,1,1.0,2
ANSL_75745,2013-11-30 00:00:00,2015-10-16 16:47:00,1.0,Tricolor,0.87,29.03,0,7,0.0,2
ANSL_53759,2015-04-04 00:00:00,2019-01-17 15:41:00,0.0,Brown,0.83,16.37,0,7,1.0,2
ANSL_59915,2017-11-19 00:00:00,2018-12-10 09:38:00,,Brown,0.3,34.89,15,4,2.0,4
ANSL_74750,2015-12-23 00:00:00,2016-11-17 17:12:00,1.0,Tan,0.85,47.06,0,1,0.0,2
ANSL_63512,2000-03-24 00:00:00,2017-04-14 11:23:00,0.0,Black,0.91,35.69,0,7,1.0,2
ANSL_64931,2016-07-12 00:00:00,2016-08-27 15:07:00,2.0,Seal Point,0.09,36.19,13,9,0.0,1
ANSL_63110,2018-01-03 00:00:00,2018-01-31 13:57:00,,Brown Tabby,0.12,12.06,13,9,2.0,1
ANSL_57754,2012-03-12 00:00:00,2016-08-22 16:00:00,0.0,Black,0.08,41.17,13,9,1.0,2
ANSL_72424,2016-10-15 00:00:00,2016-12-31 15:54:00,2.0,Black,0.51,49.34,13,9,1.0,1
ANSL_63543,2017-02-01 00:00:00,2018-10-14 10:57:00,1.0,Black,0.5,41.05,17,9,0.0,1
ANSL_58242,2017-05-10 00:00:00,2017-10-03 11:09:00,2.0,Black,0.47,8.7,0,7,1.0,2
ANSL_53808,2011-06-29 00:00:00,2016-07-19 19:21:00,0.0,Tan,0.49,44.16,0,7,1.0,2
ANSL_50853,2017-10-04 00:00:00,2017-11-10 13:16:00,2.0,Calico,0.33,16.46,13,9,1.0,1
