Offered_By,Category,Rating,Reviews,Size,Price,Content_Rating,Last_Updated_On,Release_Version,OS_Version_Required,Downloads
ps_id-35214,Game Board,3.74,2739,59M,Free,Everyone,Apr 24 2019,2.1,4.0.3 and up,"100,000+"
ps_id-23391,Tools,3.32,101187,62M,Free,Everyone,Apr 11 2020,5.1.1,4.4 and up,"10,000,000+"
ps_id-6440,Game Card,4.3,78352,31M,Free,Everyone,Oct 26 2018,3.6.1,4.0.3 and up,"1,000,000+"
ps_id-2595,Art And Design,4.45,433,5.6M,Free,Everyone,Mar 30 2019,1,2.3 and up,"100,000+"
ps_id-21392,News And Magazines,3.15,33,13M,Free,Everyone,Mar 11 2020,3.12,4.2 and up,"1,000+"
ps_id-34296,Education,3.33,6,3.8M,Free,Everyone,Nov 18 2019,5.2.0,4.3 and up,500+
ps_id-2822,Music And Audio,4.76,520,95M,Free,Everyone,Oct 30 2019,3,4.1 and up,"50,000+"
ps_id-11918,Books And Reference,3.24,1863,20M,Free,Everyone,May 05 2020,3.1.3,4.4 and up,"100,000+"
ps_id-30813,Music And Audio,4.64,69,16M,Free,Everyone,Sep 16 2017,1,2.3.3 and up,"10,000+"
ps_id-21337,Education,4.15,13,26M,Free,Everyone,Nov 24 2016,1.0.2,2.2 and up,"5,000+"
ps_id-15108,Dating,3.28,29,9.4M,Free,Mature 17+,Mar 31 2020,8.2.0,4.0.3 and up,"10,000+"
ps_id-20415,Game Puzzle,4.14,9443,16M,Free,Everyone,Jan 25 2020,1.9.718,2.3 and up,"500,000+"
ps_id-15894,Shopping,4.26,252,7.7M,Free,Everyone,Apr 21 2020,1.6.8,5.0 and up,"10,000+"
ps_id-11117,Personalization,4.39,1197,Varies with device,88.75019999999999,Everyone,Apr 16 2020,Varies with device,Varies with device,"10,000+"
ps_id-12188,Music And Audio,4.43,461,22M,Free,Everyone,Dec 11 2018,1.2,4.0.3 and up,"100,000+"
ps_id-19876,Family,4.1,673203,73M,Free,Everyone,Feb 23 2019,6.7.5222,4.1 and up,"50,000,000+"
ps_id-23030,Tools,4.33,46,827k,Free,Everyone,Mar 11 2019,2.3,4.3 and up,"10,000+"
ps_id-36192,Books And Reference,4.53,13100,29M,Free,Everyone,Apr 25 2020,3.8.3,4.1 and up,"1,000,000+"
ps_id-5191,Books And Reference,4.67,12,9.4M,Free,Mature 17+,Mar 28 2020,1,4.0.3 and up,"1,000+"
ps_id-34278,Books And Reference,4.51,1227,32M,Free,Everyone,Jan 15 2020,1.11,5.0 and up,"50,000+"
ps_id-1742,News And Magazines,4.8,5,2.8M,Free,Everyone,Jan 26 2020,1,4.0.3 and up,100+
ps_id-23545,News And Magazines,4.03,62,32M,Free,Everyone 10+,May 07 2020,3.0.4,4.4 and up,"10,000+"
ps_id-6718,Game Action,4.09,770851,Varies with device,Free,Teen,Apr 02 2020,1.15.6,4.1 and up,"100,000,000+"
ps_id-2543,Game Casino,4.3,30335,29M,Free,Teen,Mar 15 2019,2.3.5,4.0.3 and up,"1,000,000+"
ps_id-36518,Tools,4.19,960,3.8M,Free,Everyone,Dec 05 2019,5,5.0 and up,"50,000+"
ps_id-27771,Maps And Navigation,4.44,256,Varies with device,Free,Teen,Jan 15 2020,2.3.0,4.1 and up,"50,000+"
ps_id-19067,Books And Reference,4.81,22756,54M,Free,Everyone 10+,Mar 18 2020,1.95,4.1 and up,"1,000,000+"
ps_id-4905,News And Magazines,4.3,296781,Varies with device,Free,Everyone 10+,Aug 28 2019,Varies with device,Varies with device,"10,000,000+"
ps_id-7205,Game,4.4,22426677,74M,Free,Everyone,Aug 09 2019,1.129.0.2,4.1 and up,"500,000,000+"
ps_id-27315,Music And Audio,4.75,4,4.2M,Free,Teen,Feb 24 2020,1,4.0.3 and up,"1,000+"
ps_id-24463,Books And Reference,4.61,28,9.2M,Free,Everyone,Apr 06 2019,1,4.0.3 and up,"1,000+"
ps_id-14304,Education,4.73,7840,30M,Free,Everyone,Feb 08 2020,3.1.1,4.1 and up,"100,000+"
ps_id-17879,Game Simulation,4.58,284241,71M,Free,Teen,May 05 2020,1.2.190,4.0.3 and up,"10,000,000+"
ps_id-8687,Education,4.93,14,3.9M,Free,Everyone,Jan 30 2020,1.36,4.0 and up,500+
ps_id-3904,Health And Fitness,3.87,62,Varies with device,260.2842,Everyone,Feb 11 2020,Varies with device,Varies with device,"5,000+"
ps_id-13956,Health And Fitness,4.12,305,27M,372.1542,Everyone,Dec 24 2019,2.4.2,4.2 and up,"10,000+"
ps_id-20071,Lifestyle,3.87,126,3.0M,Free,Everyone,Jan 17 2019,1.0.17,3.0 and up,"10,000+"
ps_id-6648,Libraries And Demo,4.17,609,28k,Free,Everyone,Aug 11 2011,1.0.2,1.5 and up,"10,000+"
ps_id-17658,Social,4.52,79726403,Varies with device,Free,Teen,May 06 2020,Varies with device,Varies with device,"1,000,000,000+"
ps_id-13639,Game Strategy,4.29,1559769,40M,Free,Teen,Dec 20 2015,1.07,2.3 and up,"50,000,000+"
ps_id-19734,Game Educational,4.02,12516,Varies with device,Free,Everyone,Mar 31 2020,2.2.6,4.0.3 and up,"1,000,000+"
ps_id-35513,Food And Drink,3.58,9957,37M,Free,Everyone,May 04 2020,5.19.0,5.0 and up,"1,000,000+"
ps_id-9376,Game Racing,4.43,2469077,76M,Free,Everyone,Jun 26 2019,5.0.1,4.0.3 and up,"50,000,000+"
ps_id-17563,Game Strategy,4.63,12681,12M,Free,Everyone,Sep 04 2019,0.53,4.0.3 and up,"1,000,000+"
ps_id-20486,Tools,1.9,8,6.7M,Free,Everyone,May 23 2019,1.1.1,4.0.3 and up,"1,000+"
ps_id-16517,Education,4.5,11680,16M,Free,Everyone,Mar 13 2020,Neutron,4.0 and up,"1,000,000+"
ps_id-16391,Entertainment,3.95,41,39M,Free,Everyone,Sep 11 2019,5.0.46,4.1 and up,"10,000+"
ps_id-20821,Game Casual,4.51,2855,51M,Free,Everyone,Jan 23 2019,1.50201,2.3.3 and up,"100,000+"
ps_id-14293,Photography,4.2,162564,11M,Free,Everyone,Sep 09 2019,5.2,4.0 and up,"10,000,000+"
ps_id-4877,Game,4.4,105620,61M,Free,Everyone 10+,Aug 20 2019,0.5.8,4.1 and up,"1,000,000+"
ps_id-31606,Music And Audio,4.76,90,22M,Free,Everyone,Sep 20 2019,1.3,4.0.3 and up,"10,000+"
ps_id-8281,Books And Reference,3.97,36,8.0M,Free,Everyone,Mar 18 2020,1.8,4.1 and up,"5,000+"
ps_id-24117,Travel And Local,4.0,13773,43M,Free,Everyone,Apr 02 2020,4.5.2,5.0 and up,"1,000,000+"
ps_id-35301,Personalization,4.1,258404,16M,Free,Everyone,Oct 28 2019,30,4.1 and up,"10,000,000+"
ps_id-35067,Game Puzzle,4.09,489,31M,Free,Everyone,Feb 16 2020,1.2,4.4 and up,"100,000+"
ps_id-35713,Tools,3.77,94288,1.0M,Free,Everyone,Jul 15 2016,1.5.2,2.3 and up,"10,000,000+"
ps_id-621,Communication,4.28,32,11M,Free,Everyone,Feb 14 2020,1.2,4.0.3 and up,"10,000+"
ps_id-13050,Family,4.3,2142,47M,Free,Everyone 10+,May 21 2019,1.5.4,4.1 and up,"50,000+"
ps_id-10996,Game Educational,4.65,83,75M,595.8942,Everyone,Feb 15 2020,1.0.6,4.0.3 and up,"5,000+"
ps_id-30952,Game Racing,4.13,690,38M,Free,Everyone 10+,Apr 17 2020,1.6,6.0 and up,"100,000+"
ps_id-19579,Family,4.8,23,35M,Free,Everyone,Jan 02 2019,1.0.2,2.3 and up,"10,000+"
ps_id-16924,Entertainment,3.82,34,11M,Free,Everyone,Dec 14 2019,1,4.3 and up,"10,000+"
ps_id-26699,Personalization,4.7,10786,9.4M,Free,Mature 17+,Jun 24 2019,2.3.1,4.3 and up,"500,000+"
ps_id-19127,Education,3.28,40,3.4M,Free,Everyone,Dec 25 2018,1.19,4.1 and up,"1,000+"
ps_id-20887,Tools,4.55,337,1.5M,Free,Everyone,Mar 30 2020,1.3,4.1 and up,"10,000+"
ps_id-28564,Lifestyle,4.06,4415,6.4M,Free,Everyone,Dec 28 2019,4.8,4.0.3 and up,"500,000+"
ps_id-19323,Business,4.0,16,7.6M,Free,Everyone,Jul 29 2019,1.4,4.2 and up,"1,000+"
ps_id-33554,Game Puzzle,4.2,2583,19M,148.4142,Everyone,Oct 10 2019,1.5.57,4.0.3 and up,"50,000+"
ps_id-13979,Family,3.9,314,28M,Free,Everyone,Feb 19 2019,1.1,5.1 and up,"100,000+"
ps_id-7175,Game Puzzle,4.53,38443,99M,Free,Teen,Nov 23 2019,26,2.3 and up,"500,000+"
ps_id-9346,Finance,5.0,10,3.2M,Free,Everyone,Feb 10 2019,0.9.9,4.1 and up,100+
ps_id-24906,Travel And Local,3.72,363,13M,Free,Everyone,Apr 19 2020,6.6,4.2 and up,"50,000+"
ps_id-17710,Game Sports,4.16,1177,Varies with device,284.14979999999997,Everyone,Feb 25 2016,Varies with device,2.3.3 and up,"10,000+"
ps_id-4872,Game Action,4.37,1942,34M,Free,Everyone,May 06 2020,1.0.0.34,4.1 and up,"100,000+"
ps_id-5380,Education,4.09,22,5.4M,Free,Everyone,Jan 27 2020,4,4.1 and up,"10,000+"
ps_id-9905,Game Role Playing,4.47,383616,73M,Free,Teen,Apr 28 2020,1.23,4.4 and up,"10,000,000+"
ps_id-21063,Education,4.27,406,1.0M,Free,Everyone,Dec 07 2019,1.7-2018-11-01,4.0 and up,"50,000+"
ps_id-1056,Education,4.56,913,4.5M,Free,Everyone,Jan 03 2020,3.1,4.0.3 and up,"100,000+"
ps_id-26539,Books And Reference,4.66,53870,3.5M,Free,Everyone,Jul 13 2015,1.6.3,1.6 and up,"1,000,000+"
ps_id-10738,Shopping,4.17,1586,10M,Free,Everyone,Mar 31 2020,4.9.4,4.2 and up,"100,000+"
ps_id-27443,Shopping,4.6,1203,32M,Free,Everyone,May 01 2020,1.4.2,4.1 and up,"100,000+"
ps_id-28790,News And Magazines,4.84,299,4.9M,Free,Everyone,Jan 08 2020,2.3,4.1 and up,"5,000+"
ps_id-32257,News And Magazines,4.3,4363,5.5M,Free,Everyone,Jan 24 2020,1.8.3,4.1 and up,"100,000+"
ps_id-28496,Productivity,4.1,12435,31M,Free,Everyone,Oct 31 2018,Varies with device,6.0 and up,"10,000,000+"
ps_id-19568,Sports,4.34,15200,13M,Free,Everyone,Mar 10 2020,4.0.2,4.0 and up,"500,000+"
ps_id-24773,Family,4.6,116973,31M,Free,Everyone,May 03 2019,1.1.9.1,4.1 and up,"1,000,000+"
ps_id-27063,Events,4.42,1263,6.7M,Free,Everyone,Apr 27 2020,1.1.9,4.1 and up,"100,000+"
ps_id-31510,Music And Audio,4.67,27138,42M,Free,Everyone,Jan 10 2020,1.5.7,4.1 and up,"1,000,000+"
ps_id-28468,Game Word,4.37,37598,Varies with device,372.1542,Everyone,Jan 18 2020,Varies with device,Varies with device,"500,000+"
ps_id-27318,Music And Audio,3.71,978,12M,Free,Everyone,Mar 13 2020,1.39,4.1 and up,"100,000+"
ps_id-29618,Personalization,3.89,84,160k,Free,Everyone,Mar 15 2014,1,2.2 and up,"10,000+"
ps_id-29750,Business,3.67,3,14M,Free,Everyone,Jan 05 2018,1.6,3.0 and up,"1,000+"
ps_id-21765,Shopping,4.7,3860225,Varies with device,Free,Everyone,Sep 07 2019,Varies with device,Varies with device,"50,000,000+"
ps_id-18991,Game Strategy,4.18,349209,84M,Free,Everyone 10+,Apr 30 2020,5.5.0,4.0.3 and up,"10,000,000+"
ps_id-7876,Shopping,4.85,9118,5.7M,Free,Everyone,May 01 2020,2.12.0,5.0 and up,"1,000,000+"
ps_id-16111,Family,4.5,10053186,94M,Free,Everyone,Aug 02 2019,1_39_93,4.0.3 and up,"100,000,000+"
ps_id-5958,Lifestyle,4.34,812,8.0M,Free,Teen,May 02 2020,22,5.0 and up,"100,000+"
ps_id-4734,Finance,4.1,6998,24M,Free,Everyone,Sep 05 2019,6.29.37589,5.0 and up,"1,000,000+"
ps_id-34304,Tools,3.6,12993,5.2M,Free,Everyone,Feb 13 2018,1.3.0,2.3.3 and up,"1,000,000+"
ps_id-2018,Maps And Navigation,4.13,2758,11M,Free,Everyone,Apr 10 2020,1.4.71,4.2 and up,"100,000+"
ps_id-33274,Sports,4.4,3451011,Varies with device,Free,Everyone,Aug 30 2019,7.4,4.1 and up,"50,000,000+"
ps_id-19256,Social,4.09,11,7.3M,Free,Everyone,Feb 29 2020,2.2.7,4.0.3 and up,"1,000+"
ps_id-13248,Family,4.9,15,26M,Free,Everyone,Jan 23 2019,4.5.3c,4.4 and up,"1,000+"
ps_id-29337,Lifestyle,4.83,282,93M,Free,Everyone,Oct 30 2019,3,4.1 and up,"10,000+"
ps_id-27675,Food And Drink,4.28,54,8.2M,Free,Everyone,Apr 10 2020,3.1.7,4.1 and up,"50,000+"
ps_id-17224,Personalization,4.3,595120,Varies with device,Free,Everyone,Aug 14 2019,Varies with device,Varies with device,"10,000,000+"
ps_id-33161,Productivity,3.9,7801,201k,Free,Everyone,Nov 02 2014,2.0,1.5 and up,"1,000,000+"
ps_id-2637,Tools,4.4,24265,3.3M,Free,Everyone,Aug 29 2018,4.0.6,4.0.3 and up,"1,000,000+"
ps_id-6604,Game,4.2,4355,Varies with device,Free,Everyone,Aug 21 2018,1.6,2.3 and up,"1,000,000+"
ps_id-33381,Game Strategy,4.21,5629,Varies with device,Free,Everyone 10+,Oct 29 2019,1.2,4.0.3 and up,"500,000+"
ps_id-9386,Medical,4.77,30,18M,Free,Everyone,Mar 28 2020,4.5,4.1 and up,"1,000+"
ps_id-29310,Social,4.84,3448,9.9M,Free,Teen,Apr 10 2020,2.9.9.8.3,5.0 and up,"50,000+"
ps_id-15936,Productivity,4.25,2629,15M,Free,Everyone,Mar 22 2020,5.9.2,4.1 and up,"500,000+"
ps_id-23526,News And Magazines,3.0,2,24M,Free,Everyone,Apr 24 2020,1.0.19077,4.4 and up,100+
ps_id-34701,Video Players,4.62,96538,18M,Free,Everyone,Mar 24 2020,1.8.7,4.0.3 and up,"5,000,000+"
ps_id-35486,Health And Fitness,3.86,5756,Varies with device,Free,Everyone,Mar 17 2020,Varies with device,Varies with device,"100,000+"
ps_id-5225,Health And Fitness,4.38,128,30M,Free,Everyone,Dec 04 2019,1.3,4.0.3 and up,"50,000+"
ps_id-25534,Health And Fitness,4.4,2599,6.9M,Free,Mature 17+,Feb 13 2019,3.0.5.0,2.0 and up,"100,000+"
ps_id-23715,Beauty,4.07,1758,24M,Free,Everyone,Feb 22 2020,1.0.0,4.0 and up,"500,000+"
ps_id-27937,Health And Fitness,4.32,1407,36M,Free,Everyone,Oct 04 2019,2.17,5.0 and up,"100,000+"
ps_id-29783,Travel And Local,4.64,13536,Varies with device,Free,Everyone,Feb 08 2020,Varies with device,Varies with device,"1,000,000+"
ps_id-6637,Entertainment,4.81,4637,6.1M,Free,Teen,Nov 01 2019,3.7,4.2 and up,"50,000+"
ps_id-25384,House And Home,4.18,43627,32M,Free,Everyone,May 03 2020,10.7.3.3,4.1 and up,"5,000,000+"
ps_id-32121,Social,4.1,285820,Varies with device,Free,Mature 17+,Jul 24 2019,Varies with device,Varies with device,"10,000,000+"
ps_id-25586,Education,3.24,46,50M,Free,Everyone,Sep 13 2019,4.1.8,4.1 and up,"10,000+"
ps_id-18574,Books And Reference,4.36,103,4.4M,Free,Everyone,Feb 14 2020,1.3,4.1 and up,"50,000+"
ps_id-32360,Game Puzzle,4.04,26,24M,Free,Everyone,Feb 22 2019,1.0.1,4.0.3 and up,"1,000+"
ps_id-4031,Finance,4.27,4839,15M,Free,Everyone,May 07 2020,5.8,4.0.3 and up,"1,000,000+"
ps_id-15773,Books And Reference,3.48,399,5.2M,Free,Everyone,Oct 24 2019,1.6,4.0.3 and up,"50,000+"
ps_id-12124,Education,4.57,526,24M,Free,Everyone,Jun 30 2019,1.8,4.0 and up,"50,000+"
ps_id-1655,Education,4.2,817,3.9M,Free,Everyone,Mar 16 2020,2.2,4.0.3 and up,"100,000+"
ps_id-32602,Game,4.4,7412,84M,372.1542,Teen,May 31 2019,1.1.0,2.3 and up,"100,000+"
ps_id-27524,Communication,4.0,1,6.5M,Free,Everyone,Apr 17 2020,1.3.1,5.0 and up,100+
ps_id-24086,Health And Fitness,1.57,7,63M,Free,Everyone,Apr 25 2018,2.0.1,4.0 and up,"1,000+"
ps_id-10601,Family,3.7,42,29M,Free,Everyone,Apr 17 2019,1.7.1,5.0 and up,"1,000+"
ps_id-22732,Game Sports,4.68,15819,Varies with device,Free,Everyone,May 05 2020,4.1.3,4.4 and up,"100,000+"
ps_id-6458,Tools,3.6,1350,Varies with device,Free,Everyone,Mar 26 2020,Varies with device,Varies with device,"100,000+"
ps_id-28616,Game Adventure,4.67,4819,38M,73.8342,Everyone,Nov 10 2017,1.0.61,3.0 and up,"100,000+"
ps_id-25328,Tools,4.45,1370,25M,Free,Everyone,May 02 2020,2.2,4.1 and up,"100,000+"
ps_id-34900,House And Home,4.75,3887,9.0M,Free,Everyone,May 06 2020,2.5.0,5.0 and up,"500,000+"
ps_id-10790,Food And Drink,4.5,104504,Varies with device,Free,Everyone,Sep 04 2019,Varies with device,Varies with device,"1,000,000+"
ps_id-21911,Finance,4.45,11451,31M,Free,Everyone,Apr 19 2020,3.3.0,4.3 and up,"1,000,000+"
ps_id-28163,Game Simulation,4.11,110,Varies with device,Free,Everyone,Dec 05 2019,Varies with device,4.0.3 and up,"10,000+"
ps_id-4191,Game Role Playing,4.41,1697469,94M,Free,Teen,Apr 18 2020,1.027.01,4.1 and up,"10,000,000+"
ps_id-27646,Education,4.47,19,3.1M,Free,Everyone,Nov 28 2019,Professional 2019,4.0.3 and up,"10,000+"
ps_id-23849,News And Magazines,4.05,622,16M,Free,Everyone,Mar 06 2020,V4.32.0.4,5.0 and up,"50,000+"
ps_id-26106,Entertainment,4.12,189787,Varies with device,Free,Everyone,May 05 2020,Varies with device,Varies with device,"10,000,000+"
ps_id-7604,Business,3.8,70,Varies with device,Free,Everyone,Nov 30 2017,6.2.7,4.0 and up,"1,000+"
ps_id-7752,Game Word,4.76,4661,36M,Free,Everyone,Sep 25 2019,1.0.57,3.0 and up,"500,000+"
ps_id-1501,Travel And Local,4.68,14420,3.8M,Free,Everyone,Dec 31 2019,3.1,5.0 and up,"500,000+"
ps_id-22567,Family,4.2,268,4.2M,Free,Everyone,Feb 27 2018,2.1.1,3.0 and up,"50,000+"
ps_id-9653,Social,3.9,6450,14M,Free,Mature 17+,Feb 26 2019,1.3.5,4.0 and up,"500,000+"
ps_id-15407,Medical,4.81,477,11M,Free,Everyone,Oct 29 2019,1.1.10,4.3 and up,"50,000+"
ps_id-28847,Finance,3.64,13284,64M,Free,Everyone,Apr 23 2020,5.2.3,5.0 and up,"500,000+"
ps_id-8938,Game Casual,4.76,13649,93M,Free,Everyone,Apr 03 2020,1.19.7,4.0 and up,"500,000+"
ps_id-1021,Lifestyle,4.55,3956,19M,Free,Everyone,May 06 2020,1.0.9,4.0 and up,"500,000+"
ps_id-7205,Game Casual,4.45,24657922,85M,Free,Everyone,Apr 25 2020,1.147.0.2,4.1 and up,"500,000,000+"
ps_id-8052,Entertainment,4.33,8786,4.1M,Free,Everyone,Oct 30 2019,5.3.5,4.0.3 and up,"1,000,000+"
ps_id-25677,Photography,4.33,11875,14M,Free,Everyone,Mar 23 2020,1.95,4.0.3 and up,"1,000,000+"
ps_id-17631,Game Puzzle,4.44,643975,60M,Free,Everyone,Feb 18 2020,1.24.0,4.2 and up,"10,000,000+"
ps_id-26872,Tools,4.47,411,2.0M,Free,Everyone,May 07 2020,2.41,4.4 and up,"100,000+"
ps_id-19683,Education,4.61,59598,55M,Free,Everyone,May 05 2020,5.7.1,4.1 and up,"1,000,000+"
ps_id-36383,Sports,4.66,144,7.2M,Free,Everyone,Apr 30 2020,8.0.6,4.1 and up,"10,000+"
ps_id-22373,Game Action,4.21,1085760,11M,Free,Teen,Feb 22 2019,2,2.1 and up,"50,000,000+"
ps_id-29459,Game Simulation,4.31,746,4.0M,Free,Everyone,Apr 03 2020,1.17,4.0 and up,"500,000+"
ps_id-10628,Auto And Vehicles,4.86,25426,21M,Free,Everyone,May 05 2020,3.1.1,5.0 and up,"1,000,000+"
ps_id-22525,Lifestyle,4.46,12897,29M,Free,Everyone,Mar 28 2020,4.2.5,4.0 and up,"100,000+"
ps_id-31331,Entertainment,4.38,273,20M,Free,Everyone,Feb 29 2020,1.4.1,4.2 and up,"10,000+"
ps_id-19017,Family,4.3,34898,92M,Free,Teen,Aug 02 2019,4.05,4.0.3 and up,"1,000,000+"
ps_id-14396,Food And Drink,4.63,231,11M,Free,Everyone,Mar 28 2020,1.2.1,4.4 and up,"10,000+"
ps_id-18638,Social,4.4,540930,5.3M,Free,Teen,Aug 27 2019,50.2 lite,2.2 and up,"10,000,000+"
ps_id-3633,Tools,4.0,4,270k,73.8342,Everyone,Aug 26 2014,1.0.7,1.5 and up,100+
ps_id-805,Books And Reference,4.69,342,9.5M,Free,Everyone,Nov 18 2019,1.4,4.2 and up,"10,000+"
ps_id-16810,Family,4.1,28892,6.3M,Free,Teen,Aug 15 2019,1.3,4.0 and up,"5,000,000+"
ps_id-14043,Auto And Vehicles,4.0,680,56M,Free,Everyone,May 06 2020,1.1,4.1 and up,"1,000,000+"
ps_id-17863,Game Action,4.38,243399,44M,Free,Teen,Apr 30 2020,2.0.1e,4.4 and up,"10,000,000+"
ps_id-15954,Books And Reference,4.78,442,20M,Free,Everyone,Sep 20 2019,7,4.3 and up,"10,000+"
ps_id-21399,Lifestyle,3.84,32,12M,Free,Everyone,May 01 2020,2.1.24,4.4 and up,"1,000+"
ps_id-10940,Books And Reference,4.55,401,44M,297.5742,Everyone,Apr 04 2020,2.11,4.4 and up,"10,000+"
ps_id-2318,Weather,4.33,87,27M,Free,Mature 17+,Apr 09 2020,15.6.0.45695_lwp7,4.1 and up,"10,000+"
ps_id-26553,Family,4.0,325,27M,Free,Everyone,Jul 17 2019,1.2,4.1 and up,"50,000+"
ps_id-32781,News And Magazines,4.43,234,35M,Free,Everyone 10+,Jan 14 2020,1.1.0.77,4.4 and up,"10,000+"
ps_id-32600,Lifestyle,4.53,33557,46M,Free,Everyone,Apr 14 2020,6.12.01,4.1 and up,"1,000,000+"
ps_id-36091,Sports,4.6,4011,2.6M,Free,Teen,Aug 05 2019,1.0.16,2.3 and up,"500,000+"
ps_id-35265,Personalization,4.37,1905,12M,Free,Mature 17+,Mar 07 2020,2,4.0.3 and up,"1,000,000+"
ps_id-11486,Business,3.75,1041,12M,372.1542,Everyone,Mar 04 2020,1.8.0,4.1 and up,"10,000+"
ps_id-33668,Maps And Navigation,4.2,3682,Varies with device,Free,Everyone,Sep 06 2019,Varies with device,Varies with device,"100,000+"
ps_id-31037,Game,3.8,2102,40M,Free,Everyone 10+,Oct 15 2016,1.1.3,4.0.3 and up,"100,000+"
ps_id-31639,Game Strategy,4.05,2804,49M,Free,Everyone 10+,Apr 21 2020,1.0.8,4.1 and up,"100,000+"
ps_id-12597,Maps And Navigation,3.6,7,2.5M,Free,Everyone,Jul 04 2018,3.0.6,4.1 and up,"1,000+"
ps_id-19970,Game Educational,4.18,751,79M,521.3142,Everyone,Feb 22 2020,2.0.0,4.0.3 and up,"10,000+"
ps_id-30546,Game Adventure,4.03,63122,8.6M,Free,Teen,Jul 22 2016,1.3,2.3.3 and up,"1,000,000+"
ps_id-35403,Weather,4.39,97893,Varies with device,Free,Everyone,Apr 22 2020,Varies with device,Varies with device,"1,000,000+"
ps_id-7487,Medical,3.9,1136,32M,Free,Everyone,Apr 26 2020,5.2.2,5.0 and up,"100,000+"
ps_id-16345,Game Role Playing,4.43,30,Varies with device,Free,Teen,Mar 16 2020,1.2.4,4.1 and up,500+
ps_id-8885,Tools,4.41,435,9.9M,Free,Everyone,Apr 26 2020,3.9,4.4 and up,"100,000+"
ps_id-13412,Game Word,4.66,55344,21M,Free,Everyone,Feb 16 2020,2.5.2,4.4 and up,"1,000,000+"
ps_id-19124,Game Trivia,4.13,354,84M,Free,Teen,Mar 12 2020,1.3,4.4 and up,"100,000+"
ps_id-35842,Music And Audio,4.64,64,71M,Free,Mature 17+,May 06 2020,1,4.0 and up,"10,000+"
ps_id-23881,Family,3.9,29,37M,Free,Everyone 10+,Jun 08 2019,1.0,5.0 and up,"1,000+"
ps_id-36812,Game Board,4.73,501512,32M,Free,Teen,Apr 08 2020,4.9.1,4.0.3 and up,"10,000,000+"
ps_id-28047,Education,4.91,167,19M,Free,Everyone,May 27 2019,4.5,2.3 and up,"5,000+"
ps_id-10577,Music And Audio,4.64,135,19M,Free,Teen,Apr 23 2020,1.6,4.1 and up,"10,000+"
ps_id-10552,House And Home,4.7,114,8.3M,Free,Teen,Mar 25 2019,2.1,4.1 and up,"10,000+"
ps_id-12451,Game Puzzle,4.45,255112,76M,Free,Everyone,Mar 06 2020,31,2.3 and up,"5,000,000+"
ps_id-13606,Sports,3.8,35746,55M,Free,Everyone,Jan 19 2019,1.4.3,4.0.3 and up,"5,000,000+"
ps_id-11747,Family,3.6,2210,15M,Free,Everyone,Aug 28 2019,3.1.0,5.0 and up,"100,000+"
ps_id-13833,Tools,4.67,6294,842k,Free,Everyone,Mar 30 2019,3.2.7,4.0 and up,"500,000+"
ps_id-23742,Entertainment,2.09,3291,35M,Free,Teen,May 29 2019,1.120.0,7.0 and up,"500,000+"
ps_id-5358,Tools,2.2,4,4.8M,Free,Everyone,May 08 2019,3.0,2.3 and up,500+
ps_id-5800,Photography,4.49,1634,5.6M,111.1242,Everyone,Feb 21 2020,1.54,4.1 and up,"100,000+"
ps_id-10387,Personalization,4.03,533,Varies with device,Free,Everyone,Jul 10 2019,Varies with device,Varies with device,"100,000+"
ps_id-16310,Tools,4.52,44577,2.9M,Free,Everyone,Feb 07 2020,1.3.6,4.1 and up,"1,000,000+"
ps_id-15442,Finance,4.4,556909,Varies with device,Free,Everyone,Apr 30 2020,Varies with device,Varies with device,"100,000,000+"
ps_id-29919,Game Casino,4.48,305408,62M,Free,Teen,Apr 09 2020,8.0.3,3.0 and up,"10,000,000+"
ps_id-15825,Game Simulation,3.7,45053,16M,Free,Teen,May 05 2016,1.0.12,3.2 and up,"1,000,000+"
ps_id-22978,Parenting,3.7,4976,2.8M,Free,Everyone,Jul 02 2019,2.04.2714,4.0 and up,"1,000,000+"
ps_id-5266,Game Sports,4.08,11301,28M,Free,Everyone,Mar 31 2020,3.0.2,4.1 and up,"500,000+"
ps_id-31459,Game Casual,3.89,63681,26M,Free,Everyone,Dec 21 2019,2.0.17,4.0 and up,"10,000,000+"
ps_id-11326,Game Action,4.82,79671,35M,73.8342,Everyone 10+,Sep 15 2018,1.92.4,4.1 and up,"1,000,000+"
ps_id-9435,Lifestyle,3.88,1063,6.2M,Free,Everyone,Apr 09 2020,3.2.1,4.1 and up,"100,000+"
ps_id-28269,Game Racing,4.31,55575,97M,Free,Everyone,Dec 27 2019,1.4,4.1 and up,"5,000,000+"
ps_id-36543,Music And Audio,4.59,299,51M,Free,Teen,Dec 08 2019,1.243,4.1 and up,"50,000+"
ps_id-20641,Game Board,4.43,2610158,36M,Free,Everyone,May 03 2020,4.5.0.99,4.1 and up,"100,000,000+"
ps_id-2906,Education,4.58,285,12M,Free,Everyone,Apr 21 2020,1.5.2,4.4 and up,"50,000+"
ps_id-32884,Books And Reference,4.72,58,21M,Free,Everyone,Dec 21 2019,1,4.1 and up,"1,000+"
ps_id-13226,Sports,4.9,15883,21M,Free,Everyone,Jul 24 2019,2.6.0,4.0.3 and up,"100,000+"
ps_id-20702,News And Magazines,2.61,46,12M,Free,Everyone,May 07 2020,5.0.228.122,4.1 and up,"5,000+"
