Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
2010-02-25,46.35,46.35,40.15,41.05,41.7862001147,24406.0,143.0,1019834.0,19040.0,78.01,6.2,-5.3
2010-02-24,40.05,43.95,40.0,42.2,42.2573586386,101955.0,287.0,4308349.0,96125.0,94.28,3.95,2.15
2010-02-23,42.9,43.9,40.2,42.25,42.2607717885,72481.0,301.0,3063103.0,55661.0,76.79,3.7,-0.65
2010-02-22,40.0,44.0,40.0,43.4,42.9680626463,52102.0,276.0,2238722.0,46219.0,88.71,4.0,3.4
2010-02-19,41.75,44.3,38.75,41.5,39.9520709636,83874.0,158.0,3350940.0,78928.0,94.1,5.55,-0.25
2010-02-18,42.8,43.0,40.0,40.3,41.6427943209,55713.0,271.0,2320045.0,50295.0,90.28,3.0,-2.5
2010-02-17,43.5,44.95,42.35,42.9,43.1878335201,120495.0,366.0,5203918.0,87282.0,72.44,2.6,-0.6
2010-02-16,44.6,44.6,42.25,44.4,44.0167709608,174826.0,362.0,7695276.0,140372.0,80.29,2.35,-0.2
2010-02-15,45.0,45.6,42.55,43.9,44.3678529949,120540.0,408.0,5348101.0,104506.0,86.7,3.05,-1.1
2010-02-11,52.45,52.45,43.5,44.0,47.096928851,87394.0,373.0,4115989.0,63101.0,72.2,8.95,-8.45
2010-02-10,50.5,50.5,47.0,48.0,48.6124043522,92919.0,390.0,4517016.0,68326.0,73.53,3.5,-2.5
2010-02-09,52.95,52.95,46.1,49.35,49.7447056538,133822.0,407.0,6656936.0,96307.0,71.97,6.85,-3.6
2010-02-08,54.9,54.9,47.55,49.15,49.4424573428,84042.0,347.0,4155243.0,64523.0,76.77,7.35,-5.75
2010-02-06,45.05,50.25,45.05,49.95,48.4205867891,6101.0,36.0,295414.0,5467.0,89.61,5.2,4.9
2010-02-05,53.0,53.0,45.25,48.0,49.2371567226,70679.0,329.0,3480033.0,55159.0,78.04,7.75,-5.0
2010-02-04,53.3,53.3,45.4,49.6,50.0305988525,80003.0,399.0,4002598.0,65559.0,81.95,7.9,-3.7
2010-02-03,59.0,59.0,48.4,49.2,51.9471574516,84572.0,445.0,4393275.0,63700.0,75.32,10.6,-9.8
2010-02-02,54.95,54.95,52.05,53.75,53.1182625958,83619.0,89.0,4441696.0,71649.0,85.69,2.9,-1.2
2010-02-01,53.5,53.5,48.3,50.85,51.9223670139,25247.0,156.0,1310884.0,15878.0,62.89,5.2,-2.65
2010-01-29,56.0,56.0,48.25,49.45,50.6187278618,59569.0,100.0,3015307.0,57752.0,96.95,7.75,-6.55
2010-01-28,50.45,53.9,48.25,51.15,51.8769402789,91224.0,215.0,4732422.0,78602.0,86.16,5.65,0.7
2010-01-27,57.85,57.85,50.95,52.4,52.9504536043,67129.0,89.0,3554511.0,65828.0,98.06,6.9,-5.45
2010-01-25,54.0,56.8,52.25,55.5,55.2711527419,139320.0,240.0,7700377.0,118491.0,85.05,4.55,1.5
2010-01-22,55.0,57.45,54.3,55.25,55.8085870219,48189.0,100.0,2689360.0,45659.0,94.75,3.15,0.25
2010-01-21,55.05,58.85,54.25,54.4,56.446606339,108187.0,265.0,6106789.0,82271.0,76.05,4.6,-0.65
2010-01-20,55.35,59.95,55.35,57.8,57.9506860969,181024.0,342.0,10490465.0,173542.0,95.87,4.6,2.45
2010-01-19,59.9,61.65,57.15,58.3,59.8940942169,119002.0,480.0,7127517.0,91094.0,76.55,4.5,-1.6
2010-01-18,60.6,62.75,56.2,58.45,59.3977152029,127101.0,416.0,7549509.0,80308.0,63.18,6.55,-2.15
2010-01-15,54.05,61.0,54.05,60.75,60.3498995839,104067.0,352.0,6280433.0,88355.0,84.9,6.95,6.7
2010-01-14,61.0,62.45,57.25,58.35,59.9271800826,62016.0,363.0,3716444.0,57961.0,93.46,5.2,-2.65
2010-01-13,61.55,65.5,58.65,60.9,63.5563056593,118354.0,258.0,7522143.0,84417.0,71.33,6.85,-0.65
2010-01-12,67.1,67.1,63.0,65.15,65.1329382474,85551.0,328.0,5572188.0,51039.0,59.66,4.1,-1.95
2010-01-11,66.95,66.95,63.55,64.65,64.9614078063,86546.0,378.0,5622150.0,64712.0,74.77,3.4,-2.3
2010-01-08,67.0,67.0,63.1,66.2,65.4468262294,92461.0,297.0,6051279.0,69990.0,75.7,3.9,-0.8
2010-01-07,64.2,68.95,60.1,64.95,65.8211185876,101503.0,408.0,6681041.0,77150.0,76.01,8.85,0.75
2010-01-06,70.5,70.5,63.7,64.6,66.7445122133,134116.0,401.0,8951507.0,118132.0,88.08,6.8,-5.9
2010-01-05,69.25,72.95,66.05,70.75,70.9316871522,99908.0,522.0,7086643.0,57422.0,57.47,6.9,1.5
2010-01-04,75.8,75.8,65.3,71.6,70.3718633226,156017.0,619.0,10979207.0,81216.0,52.06,10.5,-4.2
2009-12-31,70.5,71.45,66.55,68.95,69.9772938478,153879.0,450.0,10768036.0,87364.0,56.77,4.9,-1.55
2009-12-30,73.75,73.75,68.55,69.1,71.2897756571,129935.0,321.0,9263037.0,82609.0,63.58,5.2,-4.65
2009-12-29,70.0,72.05,68.0,68.9,71.0750360372,114465.0,456.0,8135604.0,64095.0,56.0,4.05,-1.1
2009-12-24,70.5,75.8,70.1,74.0,73.8483247142,123949.0,415.0,9153426.0,61524.0,49.64,5.7,3.5
2009-12-23,76.0,76.0,71.1,73.85,74.3552831907,143843.0,255.0,10695487.0,96143.0,66.84,4.9,-2.15
2009-12-22,80.0,80.0,71.5,73.6,73.5868614911,74118.0,105.0,5454111.0,62961.0,84.95,8.5,-6.4
2009-12-21,75.0,75.0,67.0,73.1,72.5187715545,45814.0,133.0,3322375.0,37040.0,80.85,8.0,-1.9
2009-12-18,72.0,77.9,70.85,74.55,74.9723937032,51836.0,355.0,3886269.0,27306.0,52.68,7.05,2.55
2009-12-17,60.8,72.95,60.4,70.45,69.8401848807,90004.0,339.0,6285896.0,60907.0,67.67,12.55,9.65
2009-12-16,58.0,62.9,50.85,60.8,56.1694424758,33864.0,207.0,1902122.0,14713.0,43.45,12.05,2.8
2009-12-15,52.55,55.25,51.2,52.45,53.9311336254,29216.0,93.0,1575652.0,13787.0,47.19,4.05,-0.1
2009-12-14,53.1,57.5,53.05,54.45,54.9303508888,15133.0,136.0,831261.0,4011.0,26.5,4.45,1.35
2009-12-11,54.8,58.4,53.75,54.95,56.0323565526,30133.0,59.0,1688423.0,20928.0,69.45,4.65,0.15
2009-12-10,55.0,57.95,53.5,53.8,54.6618613225,21157.0,102.0,1156481.0,5835.0,27.58,4.45,-1.2
2009-12-09,55.8,59.75,51.65,55.9,55.1528500739,31122.0,204.0,1716467.0,9106.0,29.26,8.1,0.1
2009-12-08,65.95,67.95,56.0,57.65,57.7076807148,37158.0,283.0,2144302.0,9475.0,25.5,11.95,-8.3
2009-12-07,65.55,71.0,57.6,65.25,64.0715238296,42741.0,286.0,2738481.0,14444.0,33.79,13.4,-0.3
2009-12-04,84.95,84.95,66.3,71.95,73.9191451203,133820.0,430.0,9891860.0,82395.0,61.57,18.65,-13.0
2009-12-03,72.0,72.0,65.2,70.8,71.4699767005,84551.0,368.0,6042858.0,61676.0,72.95,6.8,-1.2
2009-12-02,60.0,60.0,60.0,60.0,60.0,250.0,3.0,15000.0,250.0,100.0,0.0,0.0
2009-12-01,36.0,50.0,36.0,50.0,49.7677582031,30141.0,55.0,1500050.0,29000.0,96.21,14.0,14.0
